"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","MassFrac_5","MassFrac_6","MassFrac_7","MassFrac_8","MassFrac_9","MassFrac_10","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
1465, 2.011739242584307e-01, 5.971370569765253e-02, 8.825053260664199e-12, 5.122023598133457e-12, 1.773161589587010e-10, 4.690063742338249e-07, 1.932386154467293e-10, 1.268891493937988e-08, 8.376907908116306e-05, 2.228878652673881e-03, 1.259486940438118e-03, 2.242056635763550e-02, 3.237800285800509e-03, 8.706890878711600e+01, 8.663148617551180e+01, 4.490083052295210e+05, 3.557306865939546e+04, 3.019075048308801e-10, 1.752258392694362e-10, 6.066034678343467e-09, 1.604483735252325e-05, 6.610746304108444e-09, 4.340912780022289e-07, 2.865763287809458e-03, 7.625055313818466e-02, 4.308739543245916e-02, 7.670137557242864e-01, 1.107660403347154e-01, 5.201294347972679e+04, 5.745339628480873e+03, 5.836877441222483e+03, 2.978651371707106e+03, 2.963687023580770e+03, 2.641042884292875e+00, 2.334507492389859e+00, 6.154971236413654e+05, -3.194195405009918e+05, 1.481998310503638e+06
1466, 2.017879158392583e-01, 6.032720853510635e-02, 9.817885357502228e-12, 4.431523453567070e-12, 1.764355923277025e-10, 5.249525295556435e-07, 1.585077357672740e-10, 1.083194510978943e-08, 8.591398675434168e-05, 2.490927254640438e-03, 1.409368907139138e-03, 2.273574945015444e-02, 2.998763923855735e-03, 8.852934825019422e+01, 8.823228908329497e+01, 4.573167259340700e+05, 3.507292796842734e+04, 3.303320744499594e-10, 1.491028141077096e-10, 5.936343020738318e-09, 1.766252627337525e-05, 5.333143265149167e-09, 3.644510776152667e-07, 2.890657655433065e-03, 8.380961249466611e-02, 4.741955500680107e-02, 7.649658767206005e-01, 1.008962593962271e-01, 5.210789467243067e+04, 5.625064936104460e+03, 5.746134536384575e+03, 2.978653976117474e+03, 2.968659138404154e+03, 2.660913664915836e+00, 2.338801402342235e+00, 9.079118550333601e+05, 3.320258129484188e+03, 8.540648990773372e+05
1467, 2.030158990009110e-01, 6.155421421001157e-02, 1.056527130745972e-11, 3.710655500354647e-12, 1.699478536431843e-10, 5.675759073505371e-07, 1.269665033543901e-10, 8.910450764273067e-09, 8.713233758349588e-05, 2.756496428007296e-03, 1.566625414886207e-03, 2.299959578516085e-02, 2.739302659128148e-03, 8.984981398335108e+01, 8.961871597578106e+01, 4.646632820976367e+05, 3.427842007815299e+04, 3.504267371514174e-10, 1.230742554395304e-10, 5.636795317884433e-09, 1.882524049885712e-05, 4.211198766527561e-09, 2.955399910713053e-07, 2.889987381412703e-03, 9.142690434784334e-02, 5.196150827565032e-02, 7.628458439211865e-01, 9.085662497192222e-02, 5.210534244958345e+04, 5.509862180747165e+03, 5.631398735625643e+03, 2.980120077523864e+03, 2.972455066527149e+03, 2.680465946704960e+00, 2.338685984991781e+00, 9.318819387719462e+05, -4.518427852609326e+03, 6.322182146011287e+05
1498, 2.073138400667077e-01, 6.584873407219195e-02, 1.090375542493821e-11, 2.174929337900793e-12, 1.370954074953779e-10, 5.897986887849780e-07, 7.004219889530130e-11, 5.038612995735663e-09, 8.596317841570763e-05, 3.332965389549162e-03, 1.916722048210215e-03, 2.349702829999143e-02, 2.151515016461919e-03, 9.257581927809227e+01, 9.238059072933683e+01, 4.792346464632511e+05, 3.208222626114781e+04, 3.519067187582178e-10, 7.019345326484049e-11, 4.424603554310979e-09, 1.903510425623813e-05, 2.260534964997679e-09, 1.626156949894994e-07, 2.774367075504204e-03, 1.075677936877053e-01, 6.186009686300439e-02, 7.583407557645055e-01, 6.943778178209067e-02, 5.184696173430394e+04, 5.264959488126818e+03, 5.342085017012811e+03, 2.987782789404581e+03, 2.981482002627639e+03, 2.727492250661787e+00, 2.327001418497700e+00, 1.426614976110875e+06, -1.376148882252493e+06, 1.476544868674600e+06
1511, 1.906661504037847e-01, 5.106171971363592e-02, 1.804172195069208e-35, 2.201104927869796e-51, 1.432877456376351e-45, 9.823688224934292e-31, 4.339242927773333e-39, 2.033810966703764e-33, 1.371965592969873e-17, 1.404174557712434e-12, 2.681106077405347e-16, 4.220407884465062e-03, 1.121880575478838e-03, 2.780418133365425e+01, 7.446173874324735e+00, 8.722956843790867e+04, 4.537630960358550e+02, 3.377152334851358e-33, 4.120153645380378e-49, 2.682141682807414e-43, 1.838853947331564e-28, 8.122442206496161e-37, 3.807003274754737e-31, 2.568123385504343e-15, 2.628413961304572e-10, 5.018647152438965e-14, 7.899999999999737e-01, 2.099999997371320e-01, 4.337656641804167e+03, 2.809117192799835e+03, 1.278429569143065e+03, 5.204545118598233e+03, 1.393817261684400e+03, 5.053540978801365e+00, 1.785220560174689e-01, 8.921664852396223e+03, -1.612830248264727e+04, 6.657259391000138e+04
1513, 1.915081115050830e-01, 5.128720274601074e-02, 1.822628666703760e-35, 2.221075512919481e-51, 1.455752829987023e-45, 9.924167259369137e-31, 4.384397610892811e-39, 2.056339198718104e-33, 1.374428100151334e-17, 1.411228042633014e-12, 2.696722491756078e-16, 4.221329206190604e-03, 1.122125483778574e-03, 2.781095178338440e+01, 7.447769073586962e+00, 8.724974528402233e+04, 4.542279868383431e+02, 3.410955593286434e-33, 4.156628326056939e-49, 2.724366377308745e-43, 1.857256743540356e-28, 8.205174113228854e-37, 3.848332806180806e-31, 2.572171337708484e-15, 2.641040533027087e-10, 5.046777127363037e-14, 7.899999999999736e-01, 2.099999997358693e-01, 4.337469065951331e+03, 2.808382642100928e+03, 1.278817643917326e+03, 5.204676260892625e+03, 1.393811588895974e+03, 5.054319283638593e+00, 1.785135734086845e-01, 2.563013050673167e+04, -6.746371534462729e+04, 1.807655431343949e+05
1516, 1.881402670998902e-01, 5.038527061651158e-02, 1.789270778969014e-35, 2.215612201668941e-51, 1.408719784407314e-45, 9.742599336571750e-31, 4.300026250205663e-39, 2.011778961761370e-33, 1.382541432197970e-17, 1.400909287904283e-12, 2.672344660898904e-16, 4.217516241181287e-03, 1.121111910811732e-03, 2.778267064569931e+01, 7.440682480028105e+00, 8.716596505297979e+04, 4.533692165830526e+02, 3.351555357590182e-33, 4.150152694677364e-49, 2.638729920741293e-43, 1.824925628202364e-28, 8.054552830153155e-37, 3.768344420995710e-31, 2.589694191978840e-15, 2.624099764306695e-10, 5.005676709661587e-14, 7.899999999999742e-01, 2.099999997375633e-01, 4.338522073751779e+03, 2.811604047702440e+03, 1.278341449126709e+03, 5.204084241760790e+03, 1.393744285280001e+03, 5.050870492561113e+00, 1.785611928281517e-01, 1.715324295617739e+04, -2.025341347108438e+03, 3.156939431340646e+04
1517, 1.889822282011882e-01, 5.061075364888633e-02, 1.788480813230056e-35, 2.197997928572217e-51, 1.410874751838443e-45, 9.738278440596906e-31, 4.299659979320195e-39, 2.012972787689861e-33, 1.375468347382737e-17, 1.399300717253590e-12, 2.669627661830464e-16, 4.218688146855836e-03, 1.121423430043284e-03, 2.779140906789138e+01, 7.442987672734096e+00, 8.719175774684397e+04, 4.533659236683317e+02, 3.349145026291464e-33, 4.116014986474259e-49, 2.642032345488802e-43, 1.823609544072375e-28, 8.051629476794596e-37, 3.769533198276674e-31, 2.575729602677975e-15, 2.620358576289133e-10, 4.999198280199560e-14, 7.899999999999739e-01, 2.099999997379375e-01, 4.338155394057761e+03, 2.810585451822209e+03, 1.278204200381064e+03, 5.204274978229088e+03, 1.393788793286852e+03, 5.051969222745835e+00, 1.785446107343133e-01, 7.847373742114202e+03, 3.242101387005066e+03, 4.609906931377858e+04
1518, 1.898241893024864e-01, 5.083623668126110e-02, 1.794256578938016e-35, 2.194427817104713e-51, 1.419876334037084e-45, 9.769710942361817e-31, 4.314657888347576e-39, 2.021237786402998e-33, 1.372224255008615e-17, 1.400704648179769e-12, 2.673229961290186e-16, 4.219649268304728e-03, 1.121678918021966e-03, 2.779856901740980e+01, 7.444795982560874e+00, 8.721291135479347e+04, 4.535131722149156e+02, 3.359195533164444e-33, 4.108393530557934e-49, 2.658283266134843e-43, 1.829078947968196e-28, 8.077874522409992e-37, 3.784148278038832e-31, 2.569069352752859e-15, 2.622390160181601e-10, 5.004803800358572e-14, 7.899999999999739e-01, 2.099999997377344e-01, 4.337854563007867e+03, 2.809750420090644e+03, 1.278250865562227e+03, 5.204430066903628e+03, 1.393809876664414e+03, 5.052865476539061e+00, 1.785310064666645e-01, 5.528628083137806e+03, -5.625376689660838e+03, 6.026806455476165e+04
1587, 1.999459410967732e-01, 5.848670002274249e-02, 6.852118562076355e-12, 6.403784803878094e-12, 1.673680546475835e-10, 3.583563510873731e-07, 2.678190916988129e-10, 1.583644879244869e-08, 7.926698030028204e-05, 1.787425465167594e-03, 1.014462034087531e-03, 2.180299958989193e-02, 3.614180172728296e-03, 8.417067596484341e+01, 8.352028806483408e+01, 4.330737685406844e+05, 3.572476524530229e+04, 2.421353776352429e-10, 2.262924725739113e-10, 5.914335361980127e-09, 1.266334632310203e-05, 9.464003916296680e-09, 5.596173612615928e-07, 2.801081159809662e-03, 6.316279207405551e-02, 3.584835047658121e-02, 7.704591640457227e-01, 1.277153734333795e-01, 5.196822508075708e+04, 5.995738425513597e+03, 5.925901249222573e+03, 2.974364530608062e+03, 2.951381577474449e+03, 2.595823660962124e+00, 2.332485224181084e+00, 1.655290277136575e+06, -3.962375321921958e+04, 1.011693154363802e+06
1588, 2.005599326776022e-01, 5.910020286019781e-02, 7.882806261427048e-12, 5.761817500990585e-12, 1.748132599433131e-10, 4.160730364581446e-07, 2.282363900286567e-10, 1.428253287725206e-08, 8.176571106670850e-05, 2.009575911682295e-03, 1.137030701157960e-03, 2.213063067238227e-02, 3.429618363920889e-03, 8.571114108875722e+01, 8.516393768571538e+01, 4.414705328765549e+05, 3.578260811913105e+04, 2.738126363158490e-10, 2.001391874410245e-10, 6.072213115558804e-09, 1.445247431362350e-05, 7.927888315961905e-09, 4.961098688324482e-07, 2.840166834616888e-03, 6.980347607261148e-02, 3.949524617642420e-02, 7.687168917735628e-01, 1.191292560845488e-01, 5.197598082600900e+04, 5.861244669424736e+03, 5.893605265146026e+03, 2.977213028562201e+03, 2.958205685058016e+03, 2.620556582231086e+00, 2.332835956707732e+00, 1.211290032147266e+06, 2.859051465666531e+03, 1.024135736336523e+06
1616, 1.993319495159453e-01, 5.787319718528838e-02, 5.653011373626167e-12, 6.959354027477430e-12, 1.519379910965268e-10, 2.916235611302237e-07, 3.120036554125850e-10, 1.721773283313384e-08, 7.560765843917370e-05, 1.541826687086716e-03, 8.783239169649319e-04, 2.136923199874389e-02, 3.799223705182251e-03, 8.216183910605717e+01, 8.139869599603443e+01, 4.222680905948291e+05, 3.525667899140269e+04, 2.043415429768672e-10, 2.515624056112249e-10, 5.492160104669010e-09, 1.054142730506019e-05, 1.127811429123909e-08, 6.223759092543977e-07, 2.733018663010106e-03, 5.573299316398048e-02, 3.174910725696496e-02, 7.724417218097631e-01, 1.373319780768888e-01, 5.190391427176465e+04, 6.164872750862273e+03, 5.927623389908869e+03, 2.969935113712561e+03, 2.942349490704309e+03, 2.564245241724267e+00, 2.329576942411110e+00, 3.625310394149204e+06, -3.487337208788243e+06, 3.748486991962294e+06
1618, 1.987179579351177e-01, 5.725969434783457e-02, 4.221171024807726e-12, 6.938747765361486e-12, 1.231983593252972e-10, 2.128690551657044e-07, 3.481977969741381e-10, 1.791607286378371e-08, 6.896040575209738e-05, 1.262507380523232e-03, 7.265867346476188e-04, 2.093913991475413e-02, 4.024558043802336e-03, 8.018529024195368e+01, 7.932137938740642e+01, 4.111779997482788e+05, 3.437635804106561e+04, 1.562124773778247e-10, 2.567815831097095e-10, 4.559190046076071e-09, 7.877625016632956e-06, 1.288572298141095e-08, 6.630184160947974e-07, 2.552011221579398e-03, 4.672149137295507e-02, 2.688872665478856e-02, 7.748927728872644e-01, 1.489364393620728e-01, 5.198082924021406e+04, 6.370975054198983e+03, 5.871837815336212e+03, 2.967409461578508e+03, 2.935438794190406e+03, 2.530707533024255e+00, 2.333055213079511e+00, 9.163208329383846e+06, -7.795763880182500e+06, 6.748688368343102e+06
1619, 1.968759831926407e-01, 5.541918583547877e-02, 1.062221903502405e-12, 2.885055444250732e-12, 2.730657892654681e-11, 4.686966579361162e-08, 2.473549467091510e-10, 1.147254098384103e-08, 3.802686780405258e-05, 5.166757158939012e-04, 3.052866418649321e-04, 1.904726212122903e-02, 4.431699427515583e-03, 7.222346251740781e+01, 7.214704618050587e+01, 3.670870318049983e+05, 2.696283282127529e+04, 4.364277470204878e-11, 1.185362722621252e-10, 1.121926471338573e-09, 1.925701454513720e-06, 1.016290115565322e-08, 4.713643352362499e-07, 1.562383545966016e-03, 2.122829682614075e-02, 1.254310053909194e-02, 7.825816495656400e-01, 1.820821610103648e-01, 5.008541547576203e+04, 6.975201322807903e+03, 5.187229864848902e+03, 2.967395317735469e+03, 2.964255652695640e+03, 2.465314609409361e+00, 2.247340270535992e+00, 1.426858086930895e+07, -9.075967351686927e+06, 7.499430248553756e+06
1620, 1.974899747734663e-01, 5.603268867293071e-02, 1.742798923034885e-12, 4.459019669839873e-12, 4.962067864990258e-11, 8.081603220764987e-08, 3.146893275958401e-10, 1.474166486699482e-08, 4.768862185195935e-05, 6.995515775473848e-04, 4.171744619108149e-04, 1.958948078593221e-02, 4.349733232857844e-03, 7.482289272286884e+01, 7.347633808173758e+01, 3.793349540375178e+05, 2.950167045292610e+04, 6.942391817260590e-11, 1.776238283128702e-10, 1.976626155047868e-09, 3.219284527241048e-06, 1.253556324831896e-08, 5.872301858392543e-07, 1.899663201219744e-03, 2.786644565547215e-02, 1.661803052813660e-02, 7.803416063386971e-01, 1.732704330025243e-01, 5.094476937673973e+04, 6.836457325790861e+03, 5.446489196741595e+03, 2.980549455920303e+03, 2.926909820282905e+03, 2.470757237817784e+00, 2.286202218058119e+00, 4.028329712682809e+06, -4.914002696783824e+06, 6.269840703016381e+06
1625, 1.981039663542920e-01, 5.664619151038264e-02, 3.011336624257397e-12, 6.217676471060306e-12, 9.051891465931104e-11, 1.473901786736872e-07, 3.560963966149377e-10, 1.741493949433415e-08, 6.050468616578440e-05, 1.005578448660082e-03, 5.890452111048280e-04, 2.043412478192516e-02, 4.201293056840483e-03, 7.814307537922157e+01, 7.700419121880874e+01, 3.988530492006827e+05, 3.274984661780750e+04, 1.145399442872298e-10, 2.364970793548829e-10, 3.442999815596761e-09, 5.606169273065623e-06, 1.354457057394455e-08, 6.623989438372440e-07, 2.301371200655547e-03, 3.824843046710798e-02, 2.240506927027614e-02, 7.772374218233369e-01, 1.598014213317992e-01, 5.177171766988120e+04, 6.571389580667480e+03, 5.737415890933734e+03, 2.972269333248671e+03, 2.928950453774190e+03, 2.502801255648085e+00, 2.323598709928365e+00, 2.930973175620215e+07, -2.169304551132998e+07, 1.606541383390413e+07
1639, 1.962619916118142e-01, 5.480568299802609e-02, 6.588257110632170e-13, 1.686683149074224e-12, 1.362859506043121e-11, 2.769795284796043e-08, 1.785798851392295e-10, 8.557081014933429e-09, 3.095840372623862e-05, 4.027268676134594e-04, 2.297062895905699e-04, 1.988566672646017e-02, 4.797568562940852e-03, 7.500008348756694e+01, 7.561142428856540e+01, 3.813210013672237e+05, 2.608159899392409e+04, 2.599260120622342e-11, 6.654458336847852e-11, 5.376879354559732e-10, 1.092765249619613e-06, 7.045498771422083e-09, 3.376018734174264e-07, 1.221399572792581e-03, 1.588875280537396e-02, 9.062584959311103e-03, 7.845477130918295e-01, 1.892781115278458e-01, 5.312270944984195e+04, 7.140112037023212e+03, 4.897041639124201e+03, 2.958972650566049e+03, 2.983091833188419e+03, 2.448583154000903e+00, 2.384693646014566e+00, 3.022301278532655e+07, -1.631489853552206e+07, 1.058093463969261e+07
1655, 1.931920337076797e-01, 5.173816881076040e-02, 3.503657874284618e-35, 1.013344234525547e-49, 4.377245113948442e-45, 1.900983448719882e-30, 1.699122938164298e-38, 1.115060426783488e-32, 3.869715272924700e-17, 2.413880660579060e-12, 4.475868149191283e-16, 6.177653924376584e-03, 1.642161167356939e-03, 3.963614014577934e+01, 1.129536927148507e+01, 1.262857733255889e+05, 6.695121567354091e+02, 4.480486855637607e-33, 1.295867258145148e-47, 5.597632503131996e-43, 2.430982607430858e-28, 2.172842858440309e-36, 1.425942190906745e-30, 4.948602014669984e-15, 3.086876903758932e-10, 5.723751898610602e-14, 7.899999999999682e-01, 2.099999996912820e-01, 7.746444138544355e+03, 3.427266929080027e+03, 1.282275907214728e+03, 5.068679971146865e+03, 1.444454777445848e+03, 4.475415250642445e+00, 3.326752176679668e-01, 2.327453620017453e+07, -9.023338453874437e+06, 5.581790455713989e+06
1657, 1.923500726063814e-01, 5.151268577838557e-02, 1.852698891355406e-35, 2.268769552868315e-51, 1.491508905347739e-45, 1.008789101390591e-30, 4.456075939139864e-39, 2.091103716477576e-33, 1.383799955124453e-17, 1.423676929175129e-12, 2.723535056281163e-16, 4.221734913128219e-03, 1.122233329914098e-03, 2.781393238753992e+01, 7.448450348595361e+00, 8.725876996190981e+04, 4.549553636430013e+02, 3.466897269222904e-33, 4.245477235418909e-49, 2.791013788100645e-43, 1.887715374123340e-28, 8.338515004751691e-37, 3.913016733665904e-31, 2.589461411110345e-15, 2.664081940698949e-10, 5.096465644423326e-14, 7.899999999999734e-01, 2.099999997335649e-01, 4.337246726484458e+03, 2.807968813332770e+03, 1.279542570609057e+03, 5.204733844805582e+03, 1.393805129045871e+03, 5.054742328528842e+00, 1.785035187098185e-01, 3.714562474614466e+06, -1.046771255639209e+06, 7.298290297685002e+05
1664, 1.938060252885054e-01, 5.235167164821233e-02, 3.267750420177228e-22, 1.102223377783615e-26, 1.561423743654815e-25, 1.412482125552340e-17, 1.061041872125565e-20, 3.936340609435044e-18, 6.319974003678064e-10, 4.278499942222594e-08, 1.897035167133980e-09, 1.491630014897274e-02, 3.965049051548215e-03, 7.752597895004099e+01, 3.620957471705169e+01, 2.857459778449106e+05, 2.856308170857152e+03, 1.730672179779193e-20, 5.837616373801567e-25, 8.269642067228337e-24, 7.480814642497196e-16, 5.619510101903540e-19, 2.084772184809275e-16, 3.347196627244297e-08, 2.265987260064351e-06, 1.004711365821961e-07, 7.899999196286005e-01, 2.099976804410356e-01, 3.788254087729743e+04, 6.941385356020813e+03, 1.617742257178418e+03, 4.105945611712489e+03, 1.917738368802310e+03, 2.703938241677382e+00, 1.695498390578156e+00, 6.744757332850446e+07, -3.981256033288756e+07, 2.481617678199464e+07
1666, 1.950340084501591e-01, 5.357867732311846e-02, 3.791197973896244e-13, 9.816190262348228e-13, 5.442703262626885e-12, 1.483641230442728e-08, 1.337056956977378e-10, 6.069102599088604e-09, 2.715543403912300e-05, 3.094026361459069e-04, 1.662830029680119e-04, 2.354795950669519e-02, 5.889358234406175e-03, 8.813727421034270e+01, 8.750574204830400e+01, 4.469120398796981e+05, 2.781730418706816e+04, 1.266257581480335e-11, 3.278600966379410e-11, 1.817859240667990e-10, 4.955351762636104e-07, 4.465761272033129e-09, 2.027076199078037e-07, 9.069896762761282e-04, 1.033402730343616e-02, 5.553841150721313e-03, 7.865002687554392e-01, 1.967041701783352e-01, 6.626488945092734e+04, 7.579741861217904e+03, 4.536226120035501e+03, 2.943779049479731e+03, 2.922685917608585e+03, 2.353857294014208e+00, 2.979013063134180e+00, 5.848153975930576e+07, -3.150349607477420e+07, 1.945001465867701e+07
1667, 1.956480000309866e-01, 5.419218016057227e-02, 5.051929185641463e-13, 1.256008222652711e-12, 9.226167217015221e-12, 2.066952162904862e-08, 1.513049221990487e-10, 7.155075647808452e-09, 2.859380668021139e-05, 3.584690645164252e-04, 1.982427164537496e-04, 2.104948846201558e-02, 5.163444793248568e-03, 7.920493440552538e+01, 7.989520308429110e+01, 4.024476066440693e+05, 2.656073588591074e+04, 1.885170118547697e-11, 4.686900950086153e-11, 3.442822356986981e-10, 7.713006874780683e-07, 5.646071186617659e-09, 2.669977015025026e-07, 1.067002088672778e-03, 1.337657643283663e-02, 7.397594691954889e-03, 7.854794713292828e-01, 1.926783111027898e-01, 5.687669759455320e+04, 7.247833537030146e+03, 4.758419550957641e+03, 2.955599140368152e+03, 2.981357100132850e+03, 2.431793085610239e+00, 2.554457569949140e+00, 4.028164096210328e+07, -1.991864886185372e+07, 1.243267851668531e+07
1668, 1.944200168693315e-01, 5.296517448566464e-02, 5.342517896123999e-14, 8.973614205416294e-14, 3.090302883308588e-13, 1.747208032885594e-09, 3.326746055232303e-11, 1.206138593943887e-09, 1.143084635284333e-05, 1.092043863713248e-04, 5.320781577021511e-05, 2.630800700322063e-02, 6.865331575673760e-03, 9.533256091177822e+01, 9.596405282595300e+01, 4.907503989275180e+05, 2.270343886165505e+04, 1.602089639018033e-12, 2.690966061802557e-12, 9.267057831230017e-12, 5.239446907095806e-08, 9.976092715755844e-10, 3.616912815545634e-08, 3.427829510947196e-04, 3.274770798011771e-03, 1.595571451844575e-03, 7.889123866791699e-01, 2.058743985451124e-01, 8.082284753020498e+04, 8.357722457543519e+03, 3.660523394394387e+03, 2.858788890695566e+03, 2.877725779115858e+03, 2.201256451551098e+00, 3.637357200820127e+00, 3.480775424687154e+07, -8.577894847395493e+06, 6.413185663275016e+06
1669, 1.864563448972940e-01, 4.993430455176207e-02, 1.762397687197166e-35, 2.186941920580757e-51, 1.374980929246647e-45, 9.596296322680042e-31, 4.235190006742412e-39, 1.979295720800513e-33, 1.379432195625982e-17, 1.390443818099616e-12, 2.649333138593025e-16, 4.216419282352730e-03, 1.120820314171569e-03, 2.777426223254659e+01, 7.438493765303414e+00, 8.714127142476672e+04, 4.526795045823687e+02, 3.302077140935629e-33, 4.097514980281343e-49, 2.576202368324967e-43, 1.797988669354250e-28, 7.935169349333460e-37, 3.708463306713304e-31, 2.584542384353241e-15, 2.605174065340423e-10, 4.963863978727843e-14, 7.899999999999744e-01, 2.099999997394561e-01, 4.339415756862763e+03, 2.812914831871691e+03, 1.277733929328176e+03, 5.203862731475750e+03, 1.393696803158180e+03, 5.049481466078469e+00, 1.786016072210124e-01, 1.024888509734016e+04, -1.708253551090855e+03, 3.873204757588837e+04
1670, 1.845266076094257e-01, 4.941750749939901e-02, 1.726463158591735e-35, 2.146450765443146e-51, 1.329879636430603e-45, 9.400657411442697e-31, 4.149010749028830e-39, 1.936226715220953e-33, 1.374778630845720e-17, 1.376247063948834e-12, 2.618225578192898e-16, 4.215263741140626e-03, 1.120513145002803e-03, 2.776512620826992e+01, 7.435846794059356e+00, 8.711465462191623e+04, 4.517624456473615e+02, 3.235635962646460e-33, 4.022752095320102e-49, 2.492382392414324e-43, 1.761816059706365e-28, 7.775832529154482e-37, 3.628762513945563e-31, 2.576529453585739e-15, 2.579281504756673e-10, 4.906924771005256e-14, 7.899999999999745e-01, 2.099999997420456e-01, 4.340961593789012e+03, 2.814688267322708e+03, 1.276890704989722e+03, 5.203577059829995e+03, 1.393582781066303e+03, 5.047604262899885e+00, 1.786715134999474e-01, 1.153691635730376e+04, -6.487699150907221e+03, 2.879715798221673e+04
1702, 2.602050217499423e-01, 1.186978138514507e-01, 1.842262049702323e-12, 2.624282448132304e-14, 1.327179976433674e-11, 1.003138202147808e-07, 1.950298377522910e-12, 1.756960253825961e-10, 1.593319946609911e-05, 2.053131869546810e-03, 1.028674180044342e-03, 1.198468007972110e-02, 7.160120118689786e-04, 4.978249818431546e+01, 4.949866610680692e+01, 2.487568979562132e+05, 1.170840573797438e+04, 1.166096994020690e-10, 1.661092608797324e-12, 8.400653866228345e-10, 6.349565971360537e-06, 1.234480770984981e-10, 1.112103498485099e-08, 1.008524059080106e-03, 1.299571307889378e-01, 6.511201103937569e-02, 7.585945450876861e-01, 4.532142725612972e-02, 2.203112332959553e+04, 4.315898429960494e+03, 4.306174530796701e+03, 3.151083826372626e+03, 3.133118101439909e+03, 3.139219793653308e+00, 9.786610594282430e-01, 6.383210503962863e+05, -3.952712223897462e+05, 3.037510797358231e+05
1703, 2.641637952742093e-01, 1.226534361528205e-01, 2.023177434368692e-12, 3.664027462506564e-14, 1.506281357715303e-11, 1.101536561772459e-07, 2.349518770131487e-12, 2.037347678757959e-10, 1.826545108138057e-05, 2.110034019418635e-03, 1.023919998389656e-03, 1.205679033441770e-02, 6.808393523535328e-04, 4.976996770613646e+01, 4.943448166301810e+01, 2.498282578089892e+05, 1.196191664281356e+04, 1.273242660075753e-10, 2.305875892891315e-12, 9.479453705544094e-10, 6.932280472570140e-06, 1.478618473081966e-10, 1.282160394800163e-08, 1.149496387576970e-03, 1.327903960422152e-01, 6.443817533291189e-02, 7.587678439167536e-01, 4.284714199302851e-02, 2.252684086251127e+04, 4.377076027767325e+03, 4.363712137870359e+03, 3.132164534734399e+03, 3.111051451190562e+03, 3.092272217379266e+00, 1.001078539267518e+00, 8.748694330893417e+05, -6.310693324892066e+05, 4.720960413084683e+05
1711, 2.683768577374415e-01, 1.268631449766438e-01, 2.329815251125917e-12, 5.711231509698981e-14, 1.825262190650450e-11, 1.268332473955150e-07, 3.065838034782885e-12, 2.489597381412987e-10, 2.191449666925559e-05, 2.187268692604664e-03, 1.016086409002313e-03, 1.215744949976539e-02, 6.345301852057714e-04, 4.973855841656744e+01, 4.939419226274593e+01, 2.513477485888139e+05, 1.229474267481028e+04, 1.454554850008187e-10, 3.565647313853581e-12, 1.139551288740229e-09, 7.918478302186368e-06, 1.914070045115350e-10, 1.554310344544237e-08, 1.368170175740309e-03, 1.365559901610942e-01, 6.343650697313764e-02, 7.590162835901882e-01, 3.961511359845441e-02, 2.319128456599746e+04, 4.455976588781113e+03, 4.437682339913734e+03, 3.105287483300263e+03, 3.083787947704998e+03, 3.032153208570561e+00, 1.031126202176723e+00, 3.948999186447998e+05, -3.448808036614785e+05, 3.660365740237182e+05
1712, 2.727793361934920e-01, 1.312621190162810e-01, 2.454548342376563e-12, 5.767882665922192e-14, 1.531514950866101e-11, 1.336301453777687e-07, 2.651298749755373e-12, 2.638210684479361e-10, 2.386135075602127e-05, 2.247941885346577e-03, 1.020704092540075e-03, 1.229452592715741e-02, 6.089205681059093e-04, 4.997087562553408e+01, 4.984898402316386e+01, 2.539511318165634e+05, 1.254975354482546e+04, 1.515519292084580e-10, 3.561281439754294e-12, 9.456079613841490e-10, 8.250766946720263e-06, 1.636999498019079e-10, 1.628918493836186e-08, 1.473278679487478e-03, 1.387953635261940e-01, 6.302164504352026e-02, 7.591046755103026e-01, 3.759676891994301e-02, 2.365102727277736e+04, 4.485703840450194e+03, 4.475824441695530e+03, 3.085367061034549e+03, 3.077841070539846e+03, 3.005932327854918e+00, 1.051916818154883e+00, 1.526629192452943e+05, -1.380615252104290e+05, 3.511452385842265e+05
