"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","MassFrac_5","MassFrac_6","MassFrac_7","MassFrac_8","MassFrac_9","MassFrac_10","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
2060, 1.736973472536992e-01, 4.651735634084748e-02, 3.963419242900491e-36, 1.847465759101193e-52, 1.367683620760539e-46, 2.158759638201793e-31, 6.239821871457096e-40, 3.738135144642590e-34, 6.770721191655722e-18, 8.208838277381551e-13, 1.180124598769466e-16, 4.277281452899967e-03, 1.136998866405642e-03, 2.821005582717610e+01, 7.553011101245657e+00, 8.844651552862914e+04, 4.334974056712501e+02, 7.320306686314689e-34, 3.412209287047016e-50, 2.526067251590983e-44, 3.987158976931783e-29, 1.152474844765920e-37, 6.904214269709574e-32, 1.250530225870792e-15, 1.516145783377094e-10, 2.179651826268700e-14, 7.899999999999888e-01, 2.099999998483737e-01, 4.354655412365685e+03, 2.782627534518024e+03, 1.250516119831507e+03, 5.210305739492334e+03, 1.395016632805045e+03, 5.083074335289603e+00, 1.792907792742678e-01, 7.844380165842211e+03, -3.087920531516852e+04, 1.316658070497185e+05
2308, 2.017120662933830e-01, 6.025141936622003e-02, 8.444675491945051e-12, 3.857109690734574e-12, 1.483114656189284e-10, 4.496571145292946e-07, 1.416799914670292e-10, 1.131311343724634e-08, 7.903577546447270e-05, 2.352105798798328e-03, 1.200026959480340e-03, 2.263365883068007e-02, 3.194295337505135e-03, 8.809889054188115e+01, 8.786008270429328e+01, 4.533585281145056e+05, 3.502358078569004e+04, 2.866529106205016e-10, 1.309288581291530e-10, 5.034404618461675e-09, 1.526352561255734e-05, 4.809300484009175e-09, 3.840214935505626e-07, 2.682854433145452e-03, 7.984178598171383e-02, 4.073468792095398e-02, 7.682952634467057e-01, 1.084297504090880e-01, 5.158095167207433e+04, 5.637416302150759e+03, 5.753387572748199e+03, 2.990500158396322e+03, 2.982393871566372e+03, 2.675224965595989e+00, 2.314971835497071e+00, 2.558402099368664e+06, -2.592782575874889e+06, 3.173115151522147e+06
2309, 2.030158990009110e-01, 6.155421421001157e-02, 9.265529491902453e-12, 3.353369656587050e-12, 1.482833150099172e-10, 4.959831228692354e-07, 1.194942688186614e-10, 9.693261972103683e-09, 8.021468871702949e-05, 2.583876945175668e-03, 1.344815250368020e-03, 2.287152019650450e-02, 2.966813397774252e-03, 8.931879371417874e+01, 8.910984219644699e+01, 4.600201162111533e+05, 3.438221320406743e+04, 3.104264341021721e-10, 1.123491739603760e-10, 4.967990308120678e-09, 1.661710454234850e-05, 4.003460330836099e-09, 3.247569123219638e-07, 2.687462146961494e-03, 8.656857732207202e-02, 4.505583874756493e-02, 7.662729327343498e-01, 9.939823779337080e-02, 5.157249728006392e+04, 5.532027853652730e+03, 5.657067293908185e+03, 2.992480316989089e+03, 2.985479737625936e+03, 2.693519941445088e+00, 2.314589508567193e+00, 2.726708084438759e+06, -3.114318078828670e+06, 3.752675316927921e+06
2311, 2.039973014148067e-01, 6.253483541787480e-02, 9.787510500870766e-12, 2.964934239242701e-12, 1.454045628897900e-10, 5.256732142392361e-07, 1.033041975877623e-10, 8.424702306294679e-09, 8.106058168675824e-05, 2.773164792117740e-03, 1.466925313549848e-03, 2.308304459288279e-02, 2.784009845749164e-03, 9.038619963201107e+01, 9.015859817748353e+01, 4.657733354860024e+05, 3.383683646276817e+04, 3.242106383943555e-10, 9.821325069501975e-11, 4.816516534593448e-09, 1.741289047507566e-05, 3.421944716765855e-09, 2.790677070296062e-07, 2.685126410331164e-03, 9.186090043481979e-02, 4.859180404869290e-02, 7.646243263675779e-01, 9.222014211951095e-02, 5.166392446896002e+04, 5.455228333848132e+03, 5.572816270594513e+03, 2.994036888351422e+03, 2.986497605214479e+03, 2.706232710400170e+00, 2.318724055012997e+00, 2.041512674571031e+06, -2.350617253648114e+06, 2.943450810901701e+06
2403, 2.062389650105608e-01, 6.477471462722560e-02, 1.025579905377450e-11, 2.274361032031207e-12, 1.335951655146030e-10, 5.532979794091701e-07, 7.687024189169530e-11, 6.265128583073314e-09, 8.144883052960758e-05, 3.100252853141311e-03, 1.685045435153566e-03, 2.342094050768842e-02, 2.457598949416508e-03, 9.216606521370841e+01, 9.191067000279482e+01, 4.752649557123358e+05, 3.274879324391914e+04, 3.335669778939325e-10, 7.397295248439605e-11, 4.345145160146745e-09, 1.799586106344496e-05, 2.500182983631240e-09, 2.037715439445477e-07, 2.649100290509031e-03, 1.008348515320011e-01, 5.480562854936959e-02, 7.617594985646635e-01, 7.993271417798130e-02, 5.172115791057615e+04, 5.322929668679632e+03, 5.415976544640291e+03, 2.997675332415673e+03, 2.989368675057593e+03, 2.730177252562091e+00, 2.321312282054344e+00, 1.795514869239037e+06, -1.881914850116675e+06, 2.136168987795367e+06
2405, 2.051005997852058e-01, 6.363725555185407e-02, 1.010280081406943e-11, 2.599564089529725e-12, 1.401035998760638e-10, 5.439796681541828e-07, 8.904481604103069e-11, 7.273382992721271e-09, 8.142300920851658e-05, 2.945201780018972e-03, 1.581181183848827e-03, 2.326971319574473e-02, 2.614939251977642e-03, 9.135118937397010e+01, 9.111167119773447e+01, 4.709311647113907e+05, 3.328779538674493e+04, 3.313153028185512e-10, 8.525114761436619e-11, 4.594613659438243e-09, 1.783948746476785e-05, 2.920171419194082e-09, 2.385262397129338e-07, 2.670218828302433e-03, 9.658612869510498e-02, 5.185389006267593e-02, 7.631163096091520e-01, 8.575536685970872e-02, 5.172131325010628e+04, 5.385788909064886e+03, 5.491252450377086e+03, 2.995807551518031e+03, 2.987952696359495e+03, 2.718547530743013e+00, 2.321319306862937e+00, 1.684896507091987e+06, -1.837262070448037e+06, 2.295922438956283e+06
2407, 2.073138400667077e-01, 6.584873407219195e-02, 1.027474247933351e-11, 1.991862921354007e-12, 1.263267549511000e-10, 5.551292090906252e-07, 6.676826477529690e-11, 5.441109339531396e-09, 8.114038416274572e-05, 3.236755738617048e-03, 1.776788488050339e-03, 2.358300751196049e-02, 2.326561322448698e-03, 9.298987029100340e+01, 9.276304526831241e+01, 4.796582653059227e+05, 3.231221730737136e+04, 3.313918414773472e-10, 6.424366574691712e-11, 4.074423863693580e-09, 1.790461330086190e-05, 2.153480562713626e-09, 1.754924025914725e-07, 2.617025329827623e-03, 1.043952631212079e-01, 5.730685807017399e-02, 7.606240548298048e-01, 7.503871191974228e-02, 5.176657684964550e+04, 5.267843934701674e+03, 5.349294701976747e+03, 2.999207465925142e+03, 2.991891665834395e+03, 2.741367614557078e+00, 2.323366230287564e+00, 1.827116661571930e+06, -1.971867734095708e+06, 2.223226922399658e+06
2413, 1.906661504037847e-01, 5.106171971363592e-02, 5.666695197932076e-36, 3.095615993406665e-52, 2.357589270191978e-46, 3.086367069661270e-31, 9.340580242479395e-40, 5.470043293509369e-34, 7.881027270474772e-18, 9.577659623683999e-13, 1.442764723853105e-16, 4.276826007559265e-03, 1.136877798519955e-03, 2.820885775534290e+01, 7.548661872010645e+00, 8.844095846649350e+04, 4.424992227297703e+02, 1.046731664662940e-33, 5.718111119013847e-50, 4.354854558403080e-44, 5.701026837946656e-29, 1.725358566964415e-37, 1.010406828389650e-31, 1.455755163448437e-15, 1.769151022121720e-10, 2.665023383764903e-14, 7.899999999999864e-01, 2.099999998230705e-01, 4.350330996889883e+03, 2.780160261990893e+03, 1.260157928862312e+03, 5.210639288886644e+03, 1.394361816063585e+03, 5.085473487195177e+00, 1.790952193226654e-01, 2.328416776540828e+04, -1.792357665063431e+04, 2.622620377463452e+04
2414, 1.919386504520238e-01, 5.140250406713111e-02, 5.680888214439105e-36, 3.104444307633552e-52, 2.374390005255923e-46, 3.094082360377094e-31, 9.417418586675644e-40, 5.499675415990049e-34, 7.855608253448069e-18, 9.541026570023461e-13, 1.441396635332742e-16, 4.276590658969285e-03, 1.136815237506029e-03, 2.820745325379169e+01, 7.547908139339457e+00, 8.843597232292058e+04, 4.417588004760952e+02, 1.049411095727469e-33, 5.734734040740647e-50, 4.386129638613183e-44, 5.715592769140492e-29, 1.739647601733927e-37, 1.015936273797877e-31, 1.451139708030784e-15, 1.762481282726979e-10, 2.662642821623917e-14, 7.899999999999863e-01, 2.099999998237375e-01, 4.350210947436030e+03, 2.780236535219045e+03, 1.259397437751350e+03, 5.210666591098470e+03, 1.394299315874948e+03, 5.085413362656501e+00, 1.790897904119799e-01, 2.347590568953490e+04, -2.110548913584886e+04, 5.789301345954696e+04
2415, 1.913858150428828e-01, 5.125445090379013e-02, 5.674608049448443e-36, 3.100498744995556e-52, 2.366565264067328e-46, 3.090668579936590e-31, 9.383097122728917e-40, 5.486454277014787e-34, 7.868004476196976e-18, 9.558678256722056e-13, 1.442191625076871e-16, 4.276715474413472e-03, 1.136848416293225e-03, 2.820820712897237e+01, 7.548275783179801e+00, 8.843860727952672e+04, 4.421163611130076e+02, 1.048220389194585e-33, 5.727278382676058e-50, 4.371547674374012e-44, 5.709119984150264e-29, 1.733256928431115e-37, 1.013464399203698e-31, 1.453387201786660e-15, 1.765690485604708e-10, 2.664033627270846e-14, 7.899999999999863e-01, 2.099999998234165e-01, 4.350284023840839e+03, 2.780202096386138e+03, 1.259763533395999e+03, 5.210653775124933e+03, 1.394326535021540e+03, 5.085439820793114e+00, 1.790930950940271e-01, 2.506345894722325e+04, -2.338783264382592e+04, 4.127547380223224e+04
2416, 1.881402670998902e-01, 5.038527061651158e-02, 5.458680373749557e-36, 2.935177420866239e-52, 2.222078883208374e-46, 2.973098301909443e-31, 8.902873153667552e-40, 5.240920893312619e-34, 7.785008933637808e-18, 9.465037854754193e-13, 1.414982078862868e-16, 4.277210860034371e-03, 1.136980101087892e-03, 2.821095379308591e+01, 7.550287593542816e+00, 8.844855309054580e+04, 4.422509375091398e+02, 1.008217185539322e-33, 5.421266891821311e-50, 4.104175302969465e-44, 5.491306684116915e-29, 1.644358910876965e-37, 9.679970525660799e-32, 1.437889610502939e-15, 1.748190619995667e-10, 2.613469101433695e-14, 7.899999999999866e-01, 2.099999998251667e-01, 4.351086246635134e+03, 2.780392723323548e+03, 1.259852053544857e+03, 5.210557586669551e+03, 1.394536625405181e+03, 5.085229088853156e+00, 1.791293734423275e-01, 6.573731440865324e+03, -4.553289893686114e+03, 2.317558921232679e+04
2417, 1.890745232535523e-01, 5.063547090512079e-02, 5.529677951776053e-36, 2.989452586934804e-52, 2.268622179270549e-46, 3.011756365772545e-31, 9.058551008878756e-40, 5.320957092072418e-34, 7.814711079130332e-18, 9.498929948166316e-13, 1.424282657253201e-16, 4.277011714078677e-03, 1.136927163551976e-03, 2.820984059086312e+01, 7.549487054216064e+00, 8.844456094644789e+04, 4.422538319382899e+02, 1.021377979284779e-33, 5.521770108565597e-50, 4.190335779825585e-44, 5.562967062092322e-29, 1.673190483312867e-37, 9.828254827781406e-32, 1.443442797266861e-15, 1.754532173561688e-10, 2.630769739363196e-14, 7.899999999999865e-01, 2.099999998245325e-01, 4.350757660830188e+03, 2.780312204019460e+03, 1.259876991579991e+03, 5.210594582526676e+03, 1.394453691393579e+03, 5.085316202926879e+00, 1.791145140412195e-01, 3.427428299307545e+04, -2.027519470600146e+04, 1.313106390407775e+04
2418, 1.898241893024864e-01, 5.083623668126110e-02, 5.597091839897557e-36, 3.041578785861877e-52, 2.312544002673649e-46, 3.048464880681178e-31, 9.199921121198231e-40, 5.395071931225952e-34, 7.846071643636952e-18, 9.535743308360426e-13, 1.433289191798211e-16, 4.276967693727848e-03, 1.136915461936049e-03, 2.820966019124487e+01, 7.549147021463125e+00, 8.844373720797249e+04, 4.423451656481393e+02, 1.033840531459566e-33, 5.618109401094156e-50, 4.271507041756022e-44, 5.630828727721817e-29, 1.699320220820202e-37, 9.965253728520762e-32, 1.449250273169704e-15, 1.761350038872648e-10, 2.647432813628864e-14, 7.899999999999864e-01, 2.099999998238506e-01, 4.350626320677570e+03, 2.780256887564040e+03, 1.259978803484591e+03, 5.210614890490015e+03, 1.394405236144684e+03, 5.085373477273667e+00, 1.791085745393300e-01, 5.116303872096103e+04, -3.287519983315465e+04, 2.593562781442103e+04
2486, 1.999459410967732e-01, 5.848670002274249e-02, 6.825172616141286e-12, 4.631361413075588e-12, 1.390262020458383e-10, 3.589545949302762e-07, 1.806313704004213e-10, 1.379112244725965e-08, 7.655079609477572e-05, 1.990260500763652e-03, 9.835236555138136e-04, 2.234660779734171e-02, 3.567785880276576e-03, 8.647484735096211e+01, 8.619155894931936e+01, 4.444964438032407e+05, 3.594619532559138e+04, 2.356343397383544e-10, 1.598945330816769e-10, 4.799782975148131e-09, 1.239265784610497e-05, 6.236172488836040e-09, 4.761289149560104e-07, 2.642863017351190e-03, 6.871236016736980e-02, 3.395547046472718e-02, 7.715010989268689e-01, 1.231753272054375e-01, 5.196757281331965e+04, 5.831164233357828e+03, 5.877677782142053e+03, 2.985483987808512e+03, 2.975703652682810e+03, 2.640515480307901e+00, 2.332455727156755e+00, 3.970630010293984e+06, -4.393081224184361e+06, 5.053587338069725e+06
2559, 1.990193324647218e-01, 5.756082898033100e-02, 5.623681356126706e-12, 4.888061689333511e-12, 1.234515226216995e-10, 2.923216501867662e-07, 2.012382119038210e-10, 1.495513257963942e-08, 7.329499731368852e-05, 1.749227466895103e-03, 8.486973076890784e-04, 2.213827211442965e-02, 3.807759370759084e-03, 8.534139611599657e+01, 8.507179891998631e+01, 4.382520387526011e+05, 3.614743250851781e+04, 1.965115676657048e-10, 1.708063819033988e-10, 4.313838339129718e-09, 1.021476540064709e-05, 7.031983853846957e-09, 5.225858937885356e-07, 2.561189710450948e-03, 6.112427251038609e-02, 2.965652352012210e-02, 7.735905153795681e-01, 1.330567498150381e-01, 5.225506754744455e+04, 5.973392517493678e+03, 5.913838212050277e+03, 2.982134028497849e+03, 2.972713336913227e+03, 2.616599553228991e+00, 2.345456896125370e+00, 5.485040535574567e+06, -5.542650514743151e+06, 5.926001663964689e+06
2564, 1.965810543754346e-01, 5.512449178452951e-02, 1.406535767604228e-12, 2.645164231936091e-12, 2.987122072162031e-11, 6.605059593127016e-08, 1.650717864276830e-10, 1.113890458281296e-08, 4.692238633521242e-05, 7.950622903677710e-04, 3.529391734233545e-04, 2.101429743213841e-02, 4.659057139759492e-03, 7.992897533641792e+01, 7.944302684047004e+01, 4.069046006561890e+05, 3.264129185975829e+04, 5.234915666307884e-11, 9.844905473897514e-11, 1.111762138788008e-09, 2.458304348694464e-06, 6.143724893022830e-09, 4.145733613685386e-07, 1.746381009173678e-03, 2.959102879144132e-02, 1.313586793000457e-02, 7.821207066161794e-01, 1.734031353692058e-01, 5.362103397093390e+04, 6.713907936991121e+03, 5.586254057470771e+03, 2.974836863859167e+03, 2.956750587967375e+03, 2.501209777918636e+00, 2.407229019817643e+00, 8.664524361058677e+06, -7.754765843708450e+06, 7.576317153494469e+06
2568, 1.971801308775761e-01, 5.572309141584744e-02, 2.536002185120321e-12, 3.950878678901185e-12, 5.923521996343798e-11, 1.246422764109076e-07, 2.052156890491101e-10, 1.425933801257531e-08, 5.771419707327292e-05, 1.093673344953982e-03, 5.040600964712204e-04, 2.143189308575453e-02, 4.412467509579767e-03, 8.186490080631783e+01, 8.149681416602455e+01, 4.182349306218195e+05, 3.462612914070238e+04, 9.221843764441192e-11, 1.436685903618806e-10, 2.154012118208075e-09, 4.532455083240192e-06, 7.462402964503951e-09, 5.185223739469610e-07, 2.098702089149186e-03, 3.977001587646859e-02, 1.832949310856452e-02, 7.793430572444817e-01, 1.604536708515767e-01, 5.311623134915656e+04, 6.438388856722412e+03, 5.787673184704234e+03, 2.976911177194117e+03, 2.963526182857443e+03, 2.543510784551992e+00, 2.384400691495371e+00, 8.026966684274608e+06, -7.397984012818493e+06, 7.437746320710571e+06
2593, 1.981039663542920e-01, 5.664619151038264e-02, 4.135536820957783e-12, 4.787349076875338e-12, 9.625187867607692e-11, 2.106585862252935e-07, 2.152514911678085e-10, 1.550192973066188e-08, 6.737911151902929e-05, 1.447769790878448e-03, 6.872281389312690e-04, 2.184670443503032e-02, 4.096232321577364e-03, 8.384336894703672e+01, 8.356579387739161e+01, 4.297711841585622e+05, 3.585942185515716e+04, 1.469340001997130e-10, 1.700926338396825e-10, 3.419791473973146e-09, 7.484616892693967e-06, 7.647801002752129e-09, 5.507774793825880e-07, 2.393953388402100e-03, 5.143869247253015e-02, 2.441694606399111e-02, 7.762048345337617e-01, 1.455375267623239e-01, 5.264548808824072e+04, 6.170770048657075e+03, 5.899829254494379e+03, 2.978921993192492e+03, 2.969059859906196e+03, 2.584846679725561e+00, 2.363112605316565e+00, 7.446715059557951e+06, -7.150387735422674e+06, 7.313882962784162e+06
2646, 1.960873055249485e-01, 5.463113596301408e-02, 7.788578445104361e-13, 1.535077440341564e-12, 1.394385681412367e-11, 3.505963969588727e-08, 1.175259580450667e-10, 7.759258594370457e-09, 3.739328900270944e-05, 5.857811755147607e-04, 2.484157789745465e-04, 2.069115978231353e-02, 4.822686541776618e-03, 7.840051043218809e+01, 7.789418465299953e+01, 3.981314723744665e+05, 3.054195591015178e+04, 2.951842675105709e-11, 5.817887217712362e-11, 5.284670609611132e-10, 1.328747490412719e-06, 4.454190720877596e-09, 2.940730559174147e-07, 1.417191943545736e-03, 2.220089178462257e-02, 9.414866945425862e-03, 7.841873696637803e-01, 1.827780517717241e-01, 5.411762640563789e+04, 6.947264869088050e+03, 5.357309055026438e+03, 2.971350601074959e+03, 2.952161039680037e+03, 2.465812315310058e+00, 2.429686064715439e+00, 1.122955542058008e+07, -9.762652693371410e+06, 9.018062144546842e+06
2685, 1.931920337076797e-01, 5.173816881076040e-02, 7.589849806901258e-31, 2.433564033683128e-40, 1.103068979709952e-37, 2.383045500352274e-26, 5.728285940147932e-31, 1.874299639395721e-26, 1.613206546686187e-14, 4.134680648039892e-11, 3.613841251535143e-14, 8.277469555096940e-03, 2.200339966959603e-03, 4.627677568917625e+01, 2.036537183536574e+01, 1.624790506693408e+05, 8.757390215246655e+02, 7.243737119801304e-29, 2.322588532407464e-38, 1.052766776328158e-35, 2.274373747604491e-24, 5.467064375866287e-29, 1.788827739275660e-24, 1.539641026033447e-12, 3.946130747079792e-09, 3.449042693178405e-12, 7.899999999968504e-01, 2.099999960520301e-01, 1.711139143814949e+04, 5.650109243783656e+03, 1.270711014938544e+03, 4.416645999234404e+03, 1.943666919314495e+03, 3.191266512010162e+00, 7.561795388686777e-01, 4.816009702638476e+08, -3.188005520619484e+08, 2.145265767047308e+08
2686, 1.931012963191084e-01, 5.171386870771136e-02, 5.721029368505083e-36, 3.132066815050614e-52, 2.405290207221001e-46, 3.115932758225890e-31, 9.527805484987445e-40, 5.551745692483099e-34, 7.853394196012371e-18, 9.534237004272246e-13, 1.444275057947731e-16, 4.276870208938811e-03, 1.136889548258101e-03, 2.820922912808517e+01, 7.548391599798550e+00, 8.844152012720214e+04, 4.413401031077681e+02, 1.056757156593807e-33, 5.785381980305362e-50, 4.442920104830666e-44, 5.755580035731752e-29, 1.759923955000627e-37, 1.025488004731808e-31, 1.450635888337856e-15, 1.761111949956465e-10, 2.667785647069684e-14, 7.899999999999863e-01, 2.099999998238744e-01, 4.350728342461583e+03, 2.780385457568023e+03, 1.258921890088404e+03, 5.210654034955244e+03, 1.394297482158189e+03, 5.085265286899200e+00, 1.791131881975818e-01, 6.546230080694735e+08, -4.246133589257020e+08, 2.755337072841654e+08
2688, 1.923500726063814e-01, 5.151268577838557e-02, 5.706263483062551e-36, 3.123426002655146e-52, 2.391957367208373e-46, 3.107898726651829e-31, 9.474367335632446e-40, 5.528734980892511e-34, 7.863607264199039e-18, 9.549731010227001e-13, 1.444249528501618e-16, 4.276737623402994e-03, 1.136854304000195e-03, 2.820839214560464e+01, 7.548162748469816e+00, 8.843894728812655e+04, 4.417148835075540e+02, 1.054062359811629e-33, 5.769600006778369e-50, 4.418429388219033e-44, 5.740917985287277e-29, 1.750107407616438e-37, 1.021269252292740e-31, 1.452567420718705e-15, 1.764028603671090e-10, 2.667821194530984e-14, 7.899999999999862e-01, 2.099999998235828e-01, 4.350424566307463e+03, 2.780277516016387e+03, 1.259334654008808e+03, 5.210660965751606e+03, 1.394298434082159e+03, 5.085370545328047e+00, 1.790994507455885e-01, 1.035238341097497e+05, -1.231400056823311e+05, 1.554358028033313e+05
2689, 1.927884227158830e-01, 5.163007898310709e-02, 5.702326600372049e-36, 3.118490801381438e-52, 2.392571422538955e-46, 3.105749433831377e-31, 9.485919362654888e-40, 5.530339910714819e-34, 7.847253538998254e-18, 9.527572034078814e-13, 1.442154392993808e-16, 4.276631516772645e-03, 1.136826098442445e-03, 2.820772639734150e+01, 7.547923902879965e+00, 8.843668466085402e+04, 4.413585700222939e+02, 1.053361271979170e-33, 5.760626613326865e-50, 4.419673325589965e-44, 5.737090144671402e-29, 1.752284775320665e-37, 1.021591061172759e-31, 1.449582521078840e-15, 1.759979057677199e-10, 2.664017149938747e-14, 7.899999999999863e-01, 2.099999998239877e-01, 4.350385072559783e+03, 2.780321256549732e+03, 1.258967691858541e+03, 5.210667266165608e+03, 1.394288907026279e+03, 5.085333959455720e+00, 1.790976647480524e-01, 1.703632023454620e+05, -7.371768779165791e+04, 3.992914884326597e+04
2690, 1.925822504781011e-01, 5.157486462546646e-02, 5.741180699870162e-36, 3.151373235872919e-52, 2.413005395700608e-46, 3.126915668755664e-31, 9.534337270675320e-40, 5.563218361996880e-34, 7.888523322972802e-18, 9.580667987517044e-13, 1.449674386986845e-16, 4.277394478483359e-03, 1.137028911043781e-03, 2.821251189425443e+01, 7.549512145140491e+00, 8.845235526548575e+04, 4.420129724042064e+02, 1.060349419655472e-33, 5.820330270829493e-50, 4.456624873372345e-44, 5.775159131904094e-29, 1.760914613258688e-37, 1.027481222058289e-31, 1.456946151798014e-15, 1.769471520153546e-10, 2.677430785214034e-14, 7.899999999999863e-01, 2.099999998230385e-01, 4.351267912193561e+03, 2.780389448959350e+03, 1.259579204984005e+03, 5.210621678354823e+03, 1.394333542221148e+03, 5.085240956739468e+00, 1.791375887740903e-01, 8.721753898880123e+04, -1.032438307677818e+05, 1.430953604557872e+05
2691, 1.930055508458693e-01, 5.168822740479508e-02, 5.717771136453139e-36, 3.129857679179145e-52, 2.402825840136593e-46, 3.114159090620903e-31, 9.519156189402934e-40, 5.547609453157875e-34, 7.853509417083850e-18, 9.534658734685115e-13, 1.444041169471039e-16, 4.277043111908264e-03, 1.136935509806901e-03, 2.821030935074100e+01, 7.548742521200478e+00, 8.844503240086639e+04, 4.413866771588670e+02, 1.056112617902175e-33, 5.781067671885825e-50, 4.438188636496938e-44, 5.752071272652717e-29, 1.758255222794089e-37, 1.024682555991183e-31, 1.450598527338203e-15, 1.761118652142936e-10, 2.667245791153880e-14, 7.899999999999863e-01, 2.099999998238737e-01, 4.350967423063420e+03, 2.780425839377162e+03, 1.258952421543397e+03, 5.210642914735952e+03, 1.394305934196574e+03, 5.085220290906275e+00, 1.791239999688341e-01, 3.311904565047823e+05, -9.775992662170983e+04, 7.748947499446003e+04
2692, 1.929047792210881e-01, 5.166124006357709e-02, 5.705284756157189e-36, 3.120325045511507e-52, 2.395006768807869e-46, 3.107359342887155e-31, 9.495222584561253e-40, 5.534529795184099e-34, 7.846249660774207e-18, 9.525901039360066e-13, 1.442272824083440e-16, 4.276702483727932e-03, 1.136844963076295e-03, 2.820817305564203e+01, 7.548056402696177e+00, 8.843810756316649e+04, 4.413112269664911e+02, 1.053890228397480e-33, 5.763919270356393e-50, 4.424098600632396e-44, 5.739968796569147e-29, 1.753974205674593e-37, 1.022348071868707e-31, 1.449373028775280e-15, 1.759641183768879e-10, 2.664191711630839e-14, 7.899999999999863e-01, 2.099999998240215e-01, 4.350501890422510e+03, 2.780349777111568e+03, 1.258909596128714e+03, 5.210663308646109e+03, 1.394290246005623e+03, 5.085304599018777e+00, 1.791029475188012e-01, 7.951120416241098e+05, -6.138812259951467e+05, 4.778339913118171e+05
2693, 1.936575311091126e-01, 5.220329567165569e-02, 2.264155441567839e-17, 5.531295792788759e-19, 2.967683711920735e-18, 8.425969404578923e-13, 4.685413531669034e-15, 4.133408669055841e-13, 2.669914163338361e-07, 5.915261978515272e-06, 7.839958640629979e-07, 1.952251616103257e-02, 5.183364573590801e-03, 7.273604467710489e+01, 7.239068030637519e+01, 3.642277969477941e+05, 1.016044401499924e+04, 9.161855948564009e-16, 2.238226860755504e-17, 1.200866785484032e-16, 3.409550267374906e-11, 1.895942436128807e-13, 1.672574864215684e-11, 1.080374982673377e-05, 2.393597946068884e-04, 3.172422281149262e-05, 7.899743875227840e-01, 2.097437246589589e-01, 5.935225467635722e+04, 8.307267700945331e+03, 2.683809935764240e+03, 2.943248291903921e+03, 2.929273197454571e+03, 2.264532016889386e+00, 2.666407919265812e+00, 3.156877406486182e+07, -2.503214442441162e+07, 2.521798062459981e+07
2694, 1.934889487037052e-01, 5.203484745951113e-02, 2.572633934239940e-18, 2.279780866232251e-20, 1.124465671891267e-19, 9.059919139435391e-14, 5.348555176612468e-16, 5.244512895986523e-14, 8.476238966250442e-08, 2.034446588242267e-06, 2.389311007990251e-07, 2.020145609264467e-02, 5.367897649336414e-03, 7.536683167216889e+01, 7.463390707586721e+01, 3.759451232720718e+05, 7.767045469961791e+03, 1.006046816924433e-16, 8.915245395905093e-19, 4.397303070952552e-18, 3.542945885347880e-12, 2.091590583082861e-14, 2.050904108471690e-12, 3.314693597869558e-06, 7.955848234228466e-05, 9.343570813704858e-06, 7.899923237717953e-01, 2.099154594758359e-01, 6.235593713159390e+04, 8.435823626186271e+03, 2.269621417735803e+03, 2.947273613098247e+03, 2.918612074923645e+03, 2.244900663669384e+00, 2.802241305040565e+00, 7.296879244663417e+08, -4.665684296134676e+08, 3.012156581778072e+08
2711, 1.938060252885054e-01, 5.235167164821233e-02, 1.667618397562175e-16, 1.097742625290916e-17, 5.926745693220554e-17, 6.419981098485907e-12, 3.644369503105659e-14, 2.813865496955738e-12, 7.182992263381483e-07, 1.423184754967799e-05, 2.232297273064692e-06, 1.943945293553083e-02, 5.152495324042999e-03, 7.244594757999769e+01, 7.212287205150531e+01, 3.634795609100197e+05, 1.258776921724091e+04, 6.776421390164998e-15, 4.460712725280366e-16, 2.408352315392985e-15, 2.608780120429972e-10, 1.480901355526657e-12, 1.143423361753072e-10, 2.918832179479669e-05, 5.783157363710337e-04, 9.071012296647792e-05, 7.899284685153848e-01, 2.093733169267721e-01, 5.832278602554926e+04, 8.194930506862625e+03, 3.053681826691321e+03, 2.943864552762977e+03, 2.930736273984600e+03, 2.280353817501883e+00, 2.619852993945920e+00, 3.923658756823475e+06, -9.164540241140526e+05, 5.009349976399309e+06
