"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
631, 5.567779462008837e-02, 1.491090021560484e-02, 1.478820701877012e-38, 6.133149814048719e-56, 3.044572859116914e-50, 8.056302441392128e-34, 1.423315175932788e-42, 1.224724608729224e-36, 5.724358559312841e-19, 7.006746448853724e-14, 4.839083631024827e-18, 4.241659220252543e-03, 1.127529666073011e-03, 2.796333548273939e+01, 7.488122303077408e+00, 8.765465417095093e+04, 3.006208711220309e+02, 4.373646212512741e+03, 2.818233597886484e+03, 1.101846751901319e+03, 5.208111704468523e+03, 1.394646838007637e+03, 5.048787856150465e+00, 1.801495866618625e-01, 1.771091349478096e+05, -5.050419640362131e+05, 1.533356220243514e+06
634, 5.853414918245679e-02, 1.567585181166709e-02, 1.806199122664308e-38, 8.116088950192823e-56, 4.073878745717634e-50, 9.839822355646930e-34, 1.764975767876447e-42, 1.492491219086481e-36, 6.256358165970112e-19, 7.623113436344085e-14, 5.448807913503046e-18, 4.243464835080603e-03, 1.128009639628738e-03, 2.797605009027836e+01, 7.491520954674024e+00, 8.769426786081666e+04, 3.042817720243849e+02, 4.373207679147354e+03, 2.816751969623498e+03, 1.106207984950360e+03, 5.208262688690355e+03, 1.394686131310914e+03, 5.050261655985446e+00, 1.801297551807777e-01, 2.203490049334339e+05, -6.191841625314748e+05, 1.784065569712170e+06
640, 5.224297969845960e-02, 1.399103291653265e-02, 1.133455296861063e-38, 4.214609299091190e-56, 2.073956727317042e-50, 6.174794322775476e-34, 1.069183385689496e-42, 9.419462289986550e-37, 5.076853312488996e-19, 6.267178656391833e-14, 4.129403142718419e-18, 4.239081219615504e-03, 1.126844374771827e-03, 2.794585831287413e+01, 7.483446697312429e+00, 8.759932394472205e+04, 2.959260219398560e+02, 4.373043369936562e+03, 2.819558820766277e+03, 1.096240389551748e+03, 5.208021956506183e+03, 1.394623642387546e+03, 5.047514445291610e+00, 1.801223247427243e-01, 2.246598310437188e+05, -7.068733725414316e+05, 2.243200869236029e+06
641, 6.131888829774556e-02, 1.642162429345971e-02, 2.251184740217059e-38, 1.106542437483738e-55, 5.628674203890781e-50, 1.226404847650266e-33, 2.236889662406661e-42, 1.856903345677386e-36, 6.897842517846619e-19, 8.364579295892401e-14, 6.203081091322741e-18, 4.244114057862522e-03, 1.128182217829175e-03, 2.798112861560029e+01, 7.493200744000321e+00, 8.771021777347093e+04, 3.082922660543894e+02, 4.371343497120623e+03, 2.815120567921285e+03, 1.111076136750899e+03, 5.208411297376177e+03, 1.394785462184673e+03, 5.051883363967094e+00, 1.800454526087965e-01, 2.862090744603721e+05, -8.120008031090017e+05, 2.319159994040907e+06
802, 6.543449253022506e-02, 1.752381169969871e-02, 2.934382432765707e-38, 1.606774578760197e-55, 8.337428293419803e-50, 1.598601296787083e-33, 2.976954427460138e-42, 2.417598571499599e-36, 7.745216001530782e-19, 9.348595537411181e-14, 7.237705648806493e-18, 4.243410278291469e-03, 1.127995137173865e-03, 2.797751726213041e+01, 7.492627147743204e+00, 8.769885827347760e+04, 3.130981333593389e+02, 4.367433586158138e+03, 2.813069084054564e+03, 1.117007604743391e+03, 5.208602795292765e+03, 1.394910003635183e+03, 5.053928692031493e+00, 1.798686374986685e-01, 1.078685451029814e+05, -1.782063272854949e+05, 4.239574034563045e+05
947, 8.242461639642955e-02, 2.207388490838751e-02, 9.179100019893814e-38, 8.190235929135479e-55, 4.545103938130388e-49, 5.000547871877275e-33, 1.023954762679123e-41, 7.635717261813261e-36, 1.285825949063649e-18, 1.528675453352210e-13, 1.401718985807313e-17, 4.251090278867036e-03, 1.130036656254819e-03, 2.802984032553989e+01, 7.505686910928776e+00, 8.786642996602501e+04, 3.365435941279479e+02, 4.366489470983689e+03, 2.807379998985515e+03, 1.144417351555403e+03, 5.208916396637426e+03, 1.394816922404669e+03, 5.059308553414503e+00, 1.798259424526316e-01, 3.314533129906379e+04, 1.250675188656121e+04, 1.327302069005910e+05
956, 7.582921952273049e-02, 2.030759180469915e-02, 5.936544670722512e-38, 4.383166538091640e-55, 2.379951909705809e-49, 3.234110275395231e-33, 6.385954467180556e-42, 4.909803415757569e-36, 1.056715519836267e-18, 1.262253838758658e-13, 1.088013446462842e-17, 4.246579322645176e-03, 1.128837541336412e-03, 2.799958306461421e+01, 7.498023412794919e+00, 8.776991543367083e+04, 3.269747239204041e+02, 4.365132955088701e+03, 2.809489075028971e+03, 1.133461698159815e+03, 5.208820780313825e+03, 1.394872919133015e+03, 5.057336153000946e+00, 1.797645977034381e-01, 2.330088461060135e+04, 1.629944728845680e+04, 1.306473207495961e+05
993, 6.985839957815661e-02, 1.870856474182115e-02, 4.150181899795991e-38, 2.625783953124811e-55, 1.395707000855454e-49, 2.260946548782392e-33, 4.329190776805339e-42, 3.420854013856206e-36, 9.018180357056626e-19, 1.082926777740097e-13, 8.849911982242249e-18, 4.243773210700260e-03, 1.128091612862659e-03, 2.798085056688590e+01, 7.493200688997841e+00, 8.770961593677310e+04, 3.197195762323143e+02, 4.364550212380031e+03, 2.810971481519362e+03, 1.125001534223089e+03, 5.208777861197803e+03, 1.394897476939277e+03, 5.055969531489825e+00, 1.797382447462484e-01, 1.165620213344420e+04, -2.179393324387145e+04, 3.804763539581435e+05
1703, 2.085418232283599e-01, 6.707573974709657e-02, 9.857897562246529e-12, 1.617188693093718e-12, 1.121737124080758e-10, 5.330407400990977e-07, 5.546893960800601e-11, 4.787097270525544e-09, 7.767848181606171e-05, 3.312060519426581e-03, 1.822328042873801e-03, 2.377129052815048e-02, 2.281764757591004e-03, 9.404807886155825e+01, 9.382636732872524e+01, 4.841924532630210e+05, 3.197658779057532e+04, 5.170331089124528e+04, 5.211592294310783e+03, 5.284511513728732e+03, 3.008031106601113e+03, 3.000939891176759e+03, 2.762405284329076e+00, 2.320505199049455e+00, 8.878966141490254e+05, -9.857334207266384e+05, 1.225930719400342e+06
1744, 2.159097221982835e-01, 7.443777379653511e-02, 8.982701660273632e-12, 8.644676628865442e-13, 7.963220096936870e-11, 4.875058171062637e-07, 2.889976026073995e-11, 2.525491044726043e-09, 7.380047769521280e-05, 3.784775989173299e-03, 2.117997374873538e-03, 2.414567112954970e-02, 1.786593956404350e-03, 9.626209853911803e+01, 9.608002436578876e+01, 4.957138380883553e+05, 3.008098805713844e+04, 5.121445657619850e+04, 5.007016529421488e+03, 5.045285277656707e+03, 3.016738406052745e+03, 3.011032420418019e+03, 2.809372748063192e+00, 2.298398089608630e+00, 6.784559602434974e+05, -5.074023734719611e+05, 5.790673064603455e+05
1749, 2.144984109840526e-01, 7.302758599999565e-02, 9.215336866836951e-12, 9.706970843661215e-13, 8.544147568654145e-11, 4.999341406774090e-07, 3.238481770425305e-11, 2.790346259797083e-09, 7.506492022351818e-05, 3.727669257502396e-03, 2.084147265070392e-03, 2.409864197668048e-02, 1.845378792691311e-03, 9.591979139401656e+01, 9.577382243402256e+01, 4.942453150298177e+05, 3.036314361266614e+04, 5.134735620984933e+04, 5.038225927677966e+03, 5.080635199752408e+03, 3.013369695718737e+03, 3.008784005589839e+03, 2.800085550998667e+00, 2.304408114794729e+00, 6.054021506473798e+05, -5.491818648059580e+05, 6.468701027974144e+05
1775, 2.128397642941467e-01, 7.137025960926710e-02, 9.412922247603612e-12, 1.086399890152688e-12, 9.121047352550370e-11, 5.103962072844777e-07, 3.632589870146842e-11, 3.112426563701680e-09, 7.597699635363006e-05, 3.654745603683744e-03, 2.040419505563310e-03, 2.404229456632961e-02, 1.921451771828238e-03, 9.555117403018316e+01, 9.543705527551835e+01, 4.924929322479415e+05, 3.067448686083510e+04, 5.145424080979653e+04, 5.071815886599994e+03, 5.119392253225080e+03, 3.010870124094094e+03, 3.007274179277021e+03, 2.791605502347530e+00, 2.309241680697375e+00, 6.965716606053631e+05, -7.753608761230271e+05, 9.361915904205736e+05
1778, 2.097698063900161e-01, 6.830274542200525e-02, 9.721015381457340e-12, 1.381484193489659e-12, 1.037452622723794e-10, 5.262873311305188e-07, 4.698634660038793e-11, 4.052473672933154e-09, 7.698432109670308e-05, 3.449558649691051e-03, 1.913101880688515e-03, 2.389349385573341e-02, 2.139432630455120e-03, 9.473251888601457e+01, 9.452600303391718e+01, 4.878238087597288e+05, 3.146107037376396e+04, 5.162751831235206e+04, 5.154347380784905e+03, 5.216513950369281e+03, 3.009951779449723e+03, 3.003390117585194e+03, 2.774632610520367e+00, 2.317077685402093e+00, 8.692355096216084e+05, -8.769615147814405e+05, 1.070220103858564e+06
1931, 8.666702006810148e-02, 2.321003008536964e-02, 1.253258097894296e-37, 1.283395658049351e-54, 7.263691864110923e-49, 6.827390162738948e-33, 1.434980290631711e-41, 1.048040462507734e-35, 1.477563122890096e-18, 1.751077560320366e-13, 1.674222777878364e-17, 4.252859186825515e-03, 1.130506872272174e-03, 2.804167888678455e+01, 7.509172985686219e+00, 8.790531236236622e+04, 3.433870796139494e+02, 4.365985827979468e+03, 2.805888638383670e+03, 1.152303947160262e+03, 5.208948932328859e+03, 1.394884335006667e+03, 5.060698773046687e+00, 1.798031665648656e-01, 7.568319780152984e+04, -5.036634980750542e+04, 8.355948648449943e+04
1932, 9.113047082487051e-02, 2.440537320744504e-02, 1.808094588384987e-37, 2.179554715503677e-54, 1.267813225798889e-48, 9.849862784267867e-33, 2.140058360153797e-41, 1.524524499583614e-35, 1.736689537691142e-18, 2.050933516444285e-13, 2.055536397086210e-17, 4.254188071633798e-03, 1.130860120102617e-03, 2.805044130738642e+01, 7.512150808561128e+00, 8.793529872772026e+04, 3.514276293088854e+02, 4.364831342784250e+03, 2.804270438869485e+03, 1.161557063490293e+03, 5.208948983848015e+03, 1.395001593449564e+03, 5.062187217616193e+00, 1.797509581056725e-01, 2.053133304933141e+04, -8.734150892746105e+04, 4.866784715834685e+05
1947, 1.043097319128833e-01, 2.793487088851627e-02, 3.303801868575305e-37, 5.176746483507892e-54, 3.140798838480066e-48, 1.799754552317562e-32, 4.127198781293028e-41, 2.828733577904165e-35, 2.268633090880067e-18, 2.678148503833963e-13, 2.895849538524068e-17, 4.256962121899288e-03, 1.131597525806669e-03, 2.807000795658560e+01, 7.516742393593418e+00, 8.799843630873172e+04, 3.657300156974445e+02, 4.361880381643917e+03, 2.800548368739765e+03, 1.177764185872795e+03, 5.209185717586041e+03, 1.394944639133734e+03, 5.065751022748251e+00, 1.796175088982563e-01, 4.730198587699555e+04, -1.389580216572289e+05, 4.297105165960877e+05
1951, 1.116309809947942e-01, 2.989555225635505e-02, 4.507579632965836e-37, 8.112543162814333e-54, 5.007665679531382e-48, 2.455487583124903e-32, 5.770247810988726e-41, 3.889271746544617e-35, 2.611356333869761e-18, 3.082379730293621e-13, 3.456589997863027e-17, 4.258979703626362e-03, 1.132133844959516e-03, 2.808355752763429e+01, 7.520279517828268e+00, 8.804271472494396e+04, 3.736591125689545e+02, 4.361376018835394e+03, 2.798898008110692e+03, 1.186589197009956e+03, 5.209231316115556e+03, 1.394939922823710e+03, 5.067284545828799e+00, 1.795947004592947e-01, 3.676169725525540e+04, -6.391276306248036e+04, 1.517632296527110e+05
1955, 1.154556628374381e-01, 3.091982862543962e-02, 5.573856407956049e-37, 1.104270462676613e-53, 6.880341862122642e-48, 3.036315986552111e-32, 7.242040656832227e-41, 4.832731622478386e-35, 2.879218597776053e-18, 3.398107844389681e-13, 3.901619016712995e-17, 4.260485937539736e-03, 1.132534236221371e-03, 2.809341421007630e+01, 7.523261622205332e+00, 8.807545110360414e+04, 3.793309810921849e+02, 4.361319339281395e+03, 2.797872136657736e+03, 1.192847723819732e+03, 5.209217340775032e+03, 1.394999718030815e+03, 5.068215298617766e+00, 1.795921372803173e-01, 4.383874899675778e+04, -5.525084958805472e+04, 1.292541230990358e+05
2435, 1.368001042322728e-01, 3.663601831951517e-02, 1.332409947501193e-36, 3.881941942656624e-53, 2.560638163952344e-47, 7.257957482447059e-32, 1.840257850819598e-40, 1.181332123599791e-34, 4.265686734249526e-18, 5.068671471548144e-13, 6.396433275269263e-17, 4.263204175544330e-03, 1.133256805650462e-03, 2.811298266761021e+01, 7.527563962382990e+00, 8.814064462054301e+04, 4.032014600253858e+02, 4.355101522796547e+03, 2.792101892561335e+03, 1.219147414386547e+03, 5.209522085480737e+03, 1.394907512146829e+03, 5.073704165368296e+00, 1.793109534075712e-01, 4.624847619267199e+04, -1.350821173776730e+05, 4.642547791779875e+05
2436, 1.415524108020030e-01, 3.790871903510071e-02, 1.657270433963713e-36, 5.332841491998689e-53, 3.561200835973139e-47, 9.027470453870254e-32, 2.321466258700664e-40, 1.477914577307357e-34, 4.712579817154099e-18, 5.607466597466054e-13, 7.231426280544511e-17, 4.265525576365052e-03, 1.133873886827404e-03, 2.812824320616509e+01, 7.531460033821482e+00, 8.819025911818766e+04, 4.096221342324045e+02, 4.355852828001052e+03, 2.791063771668315e+03, 1.225949667335505e+03, 5.209513279206855e+03, 1.394869945145000e+03, 5.074630498532883e+00, 1.793449291460852e-01, 6.173026897961123e+04, -1.976040307963412e+05, 6.492669233674294e+05
2440, 1.464799102645229e-01, 3.922833762451179e-02, 2.058123131691475e-36, 7.311476323240472e-53, 4.944589906160427e-47, 1.121088643122599e-31, 2.924594824601285e-40, 1.846655345157526e-34, 5.201577691306715e-18, 6.196995925274730e-13, 8.162144529993689e-17, 4.268197112187888e-03, 1.134584041860594e-03, 2.814574982878825e+01, 7.536139120987121e+00, 8.824708422007394e+04, 4.160741316012418e+02, 4.356990162138900e+03, 2.790045102275179e+03, 1.232703547563028e+03, 5.209492856187399e+03, 1.394862924343239e+03, 5.075536533755907e+00, 1.793963619952639e-01, 3.754746654833077e+04, -1.075285098127856e+05, 3.516575144161975e+05
2444, 1.322166984316482e-01, 3.540855040331866e-02, 1.066864848641807e-36, 2.810920587801754e-53, 1.829045364608428e-47, 5.811521157812059e-32, 1.451880478445623e-40, 9.403826995422002e-35, 3.856569932057744e-18, 4.575414475530510e-13, 5.644081959429145e-17, 4.261217221443832e-03, 1.132728628027507e-03, 2.809981025312459e+01, 7.524368034348399e+00, 8.809782154383710e+04, 3.968396092026946e+02, 4.354815052196986e+03, 2.793220070973238e+03, 1.212329393520402e+03, 5.209509148760694e+03, 1.394965437861695e+03, 5.072690852840941e+00, 1.792979985523083e-01, 4.272950094491692e+04, -1.265601781513533e+05, 4.621435126580268e+05
2448, 1.277962626229142e-01, 3.422472698316944e-02, 8.776521489936445e-37, 2.119481170244897e-53, 1.361827709850801e-47, 4.780861520704741e-32, 1.178453494701697e-40, 7.696968304177394e-35, 3.531300941038802e-18, 4.182927236805125e-13, 5.053976451244733e-17, 4.260191218185745e-03, 1.132455893023469e-03, 2.809279170861580e+01, 7.522742868611156e+00, 8.807478336773883e+04, 3.914087214974132e+02, 4.355592756360391e+03, 2.794391723248560e+03, 1.206404034319123e+03, 5.209462278375764e+03, 1.395000027424511e+03, 5.071593121480388e+00, 1.793331681120806e-01, 2.898303370862934e+04, -1.011166465830221e+05, 4.555247680135672e+05
2627, 1.235329691157358e-01, 3.308298736310846e-02, 7.344864484480597e-37, 1.640319342748671e-53, 1.041208513164569e-47, 4.001017697881416e-32, 9.739381020402399e-41, 6.412515280948763e-35, 3.259691785808045e-18, 3.855418069452103e-13, 4.568352826706627e-17, 4.260070984188902e-03, 1.132423932120352e-03, 2.809161394219580e+01, 7.522459827708455e+00, 8.807032716000377e+04, 3.866047533469451e+02, 4.357440331528906e+03, 2.795655961961886e+03, 1.201055046101168e+03, 5.209390899048570e+03, 1.394986911238315e+03, 5.070378249667536e+00, 1.794167196839770e-01, 1.949998180279706e+04, -7.781836243938850e+04, 4.053145521334965e+05
2628, 1.194211400542905e-01, 3.198181097390006e-02, 6.076110973334166e-37, 1.248537006183110e-53, 7.835813750016641e-48, 3.309903195916862e-32, 7.952066636568591e-41, 5.281165558835349e-35, 2.990821992538952e-18, 3.533085989501217e-13, 4.099140293038282e-17, 4.259963501327089e-03, 1.132395360758941e-03, 2.809049616893069e+01, 7.522094448819327e+00, 8.806597205650959e+04, 3.815049035341815e+02, 4.359463454875755e+03, 2.797024531578719e+03, 1.195346820743439e+03, 5.209315048483843e+03, 1.394954349424827e+03, 5.069060856061775e+00, 1.795082099457267e-01, 2.904494285540353e+04, -7.674890475004626e+04, 2.563657171999437e+05
2629, 1.515891417382304e-01, 4.059662530908530e-02, 2.597490030363580e-36, 1.025806460952251e-52, 7.031941571840385e-47, 1.414875514530927e-31, 3.744772102640751e-40, 2.345395834074009e-34, 5.785379938219983e-18, 6.903528317140061e-13, 9.294598542835731e-17, 4.270542871063536e-03, 1.135207597946754e-03, 2.816110625647261e+01, 7.540601715975106e+00, 8.829749898637265e+04, 4.231424565384203e+02, 4.357469678295801e+03, 2.788819457962531e+03, 1.240112842758394e+03, 5.209472100925811e+03, 1.394922269949421e+03, 5.076647298624838e+00, 1.794180468118503e-01, 3.200654896572199e+04, -8.416222248608305e+04, 2.684242518686558e+05
2641, 1.623795444791689e-01, 4.348637012843689e-02, 3.777379070772646e-36, 1.767859742667553e-52, 1.240493531190392e-46, 2.057538288218851e-31, 5.570159721261507e-40, 3.446066520407076e-34, 6.860215850185934e-18, 8.210823759828023e-13, 1.143829898654368e-16, 4.273383087569070e-03, 1.135962592076981e-03, 2.817980683506158e+01, 7.545747202691293e+00, 8.835943893392399e+04, 4.346460436998079e+02, 4.357151913044975e+03, 2.786762688766455e+03, 1.252167599895694e+03, 5.209466819030770e+03, 1.394946385093936e+03, 5.078521431056647e+00, 1.794036767409309e-01, 5.420146884362766e+04, -1.258897362053046e+05, 3.456779350318791e+05
2645, 1.568867156612559e-01, 4.201535241007798e-02, 3.322818010160874e-36, 1.468680991463586e-52, 1.022468434632773e-46, 1.809949535699320e-31, 4.860214985088323e-40, 3.020021698819147e-34, 6.472412558526797e-18, 7.736223495620506e-13, 1.064906920914422e-16, 4.273084695523060e-03, 1.135883272719809e-03, 2.817756547617134e+01, 7.545716464562538e+00, 8.835194622566446e+04, 4.307189907128403e+02, 4.358170618699201e+03, 2.787608882961354e+03, 1.247994475120609e+03, 5.209416220908821e+03, 1.395038112221325e+03, 5.077726886729836e+00, 1.794497449389456e-01, 5.411046808838182e+04, -1.084022691089240e+05, 2.538656074148350e+05
2654, 1.778935653319111e-01, 4.764113269503090e-02, 6.490806512391316e-36, 3.853924066356212e-52, 2.815530147817756e-46, 3.535444461961705e-31, 9.919626059768017e-40, 6.025675265723916e-34, 8.736944148436415e-18, 1.053955280214937e-12, 1.543642525781426e-16, 4.274675827447819e-03, 1.136306231558696e-03, 2.818937252824565e+01, 7.548669124496183e+00, 8.839271488745003e+04, 4.513747544068889e+02, 4.351923628532999e+03, 2.782577007326215e+03, 1.269786520878673e+03, 5.209659210721864e+03, 1.395064526311070e+03, 5.082543606724396e+00, 1.791672417656500e-01, 2.410039005207524e+04, -1.166102931071817e+05, 5.912526374017145e+05
2655, 1.680748718576803e-01, 4.501161836816416e-02, 4.412622453258946e-36, 2.212912017559067e-52, 1.568737399503655e-46, 2.403537512507584e-31, 6.572238791380955e-40, 4.044607761399114e-34, 7.359521486325412e-18, 8.824218507550920e-13, 1.247121738037517e-16, 4.274222814205051e-03, 1.136185810488493e-03, 2.818558078116276e+01, 7.547164384018247e+00, 8.837848225592726e+04, 4.394724476414162e+02, 4.356327549963999e+03, 2.785688047499561e+03, 1.257225325105532e+03, 5.209510543792166e+03, 1.394934265841081e+03, 5.079537742036940e+00, 1.793663971582634e-01, 4.842362413293704e+04, -1.645094948766261e+05, 5.983646536419579e+05
3026, 2.024019074200850e-01, 6.094071137255926e-02, 8.804071923060496e-12, 3.202992560968696e-12, 1.404611483454360e-10, 4.706148650707212e-07, 1.174108440685305e-10, 9.917648230091837e-09, 7.803571528686782e-05, 2.531965900098481e-03, 1.305815537724931e-03, 2.307034978201116e-02, 3.086964385996064e-03, 9.019218775926859e+01, 8.992636161962425e+01, 4.635171624483168e+05, 3.482905353508650e+04, 5.194680588602532e+04, 5.541777487769217e+03, 5.666435719736648e+03, 2.999047383761440e+03, 2.990208201472574e+03, 2.699680157482609e+00, 2.331516599240083e+00, 3.370707045987471e+06, -2.058966869864706e+06, 1.291896253701424e+06
3029, 2.009944936133482e-01, 5.953441788113904e-02, 7.777263832173814e-12, 3.722382890076228e-12, 1.380314076654450e-10, 4.128567696240590e-07, 1.418237176681304e-10, 1.174901161961554e-08, 7.639798403732091e-05, 2.260665408634138e-03, 1.138933943643985e-03, 2.282406365863578e-02, 3.360657498162777e-03, 8.892947943217672e+01, 8.854321950858082e+01, 4.563337855247023e+05, 3.558705705328087e+04, 5.206043777246960e+04, 5.668937445825117e+03, 5.772426899184123e+03, 2.998181097138991e+03, 2.985158675227809e+03, 2.677632875004662e+00, 2.336655292859573e+00, 3.194948010112267e+06, -1.991812998620849e+06, 1.361779952515816e+06
3030, 2.036298905817386e-01, 6.216771704746538e-02, 9.349919282002216e-12, 2.780254155652781e-12, 1.375004237440230e-10, 5.017122045019621e-07, 9.990903576575352e-11, 8.538636056286368e-09, 7.839965022726619e-05, 2.724186084931069e-03, 1.429233237984103e-03, 2.323278508008143e-02, 2.887515933601938e-03, 9.111095748767667e+01, 9.084651963904501e+01, 4.684108447735536e+05, 3.414661125141951e+04, 5.183551925034832e+04, 5.453854772721588e+03, 5.576420894008910e+03, 3.001748317203711e+03, 2.993036128362512e+03, 2.716118755525525e+00, 2.326483963220542e+00, 3.291135881225246e+06, -1.928276648859683e+06, 1.150353734952667e+06
3068, 2.048819662988839e-01, 6.341879609995066e-02, 9.677673307060050e-12, 2.430757829984998e-12, 1.326765625833347e-10, 5.206818615729051e-07, 8.609987961423799e-11, 7.403686566186544e-09, 7.847460221239540e-05, 2.889166707025592e-03, 1.537590524931218e-03, 2.338291641962333e-02, 2.718125792225849e-03, 9.191995401813756e+01, 9.168989167520600e+01, 4.728131349422934e+05, 3.354628854401286e+04, 5.178975409479636e+04, 5.383134584859343e+03, 5.495487032896252e+03, 3.003252444656077e+03, 2.995735738395583e+03, 2.729355000511062e+00, 2.324414358286674e+00, 1.803739557025335e+06, -9.833801881526398e+05, 5.960730345337036e+05
3070, 2.061380222053735e-01, 6.467385217350999e-02, 9.878171589655110e-12, 2.079142857206267e-12, 1.256392256760655e-10, 5.327452535622969e-07, 7.248715319827627e-11, 6.234296380577188e-09, 7.839408294888357e-05, 3.066700872939625e-03, 1.656098484099758e-03, 2.351671020483179e-02, 2.527647902793678e-03, 9.270131247779730e+01, 9.244868375358179e+01, 4.770047474666161e+05, 3.284290936171266e+04, 5.169956226919327e+04, 5.310135555759869e+03, 5.406782449472787e+03, 3.005285605474094e+03, 2.997095630077618e+03, 2.742611536369856e+00, 2.320335677792497e+00, 2.714275499407606e+05, -5.575320325240616e+04, 4.606895105516656e+05
3072, 2.073675053946206e-01, 6.590235668197288e-02, 9.907735196639559e-12, 1.839334590992160e-12, 1.191178982209158e-10, 5.350856418125258e-07, 6.357408852849806e-11, 5.482222707709717e-09, 7.813557634808614e-05, 3.192262334788682e-03, 1.741358543702188e-03, 2.365773910672555e-02, 2.404624610101858e-03, 9.343244892599287e+01, 9.318475444466456e+01, 4.808836673954258e+05, 3.241918318174472e+04, 5.173835266269877e+04, 5.260833502196400e+03, 5.344492318733781e+03, 3.006708556676645e+03, 2.998737609484183e+03, 2.752251889443653e+00, 2.322089868045265e+00, 8.718376094941517e+05, -1.151931208158408e+06, 1.584436259203281e+06
3079, 1.872983059985922e-01, 5.015978758413685e-02, 8.342603642392131e-36, 5.516730313445754e-52, 4.109809174149081e-46, 4.544008619497356e-31, 1.302902384986736e-39, 7.832030673048085e-34, 9.752007915699258e-18, 1.182831818119260e-12, 1.777313498792216e-16, 4.274581007974735e-03, 1.136281026253421e-03, 2.818978020788875e+01, 7.548351979711454e+00, 8.839445454185469e+04, 4.591433259280830e+02, 4.348126742630724e+03, 2.780210985640925e+03, 1.277964016493278e+03, 5.209850116931801e+03, 1.395036859249332e+03, 5.084872939178304e+00, 1.789955379070723e-01, 2.176095604228592e+04, -2.353563009445832e+04, 1.806228877257653e+05
3082, 1.906661504037847e-01, 5.106171971363592e-02, 8.802267429700150e-36, 5.949854189857948e-52, 4.466099169059570e-46, 4.794341977577940e-31, 1.386232456366028e-39, 8.299894472207973e-34, 9.955145561536730e-18, 1.209061738003838e-12, 1.829566156925384e-16, 4.274623505198108e-03, 1.136292322957452e-03, 2.819048539036745e+01, 7.547969569413800e+00, 8.839614203107130e+04, 4.604026311682093e+02, 4.347361285815918e+03, 2.779693913954207e+03, 1.279278447722792e+03, 5.209928647823139e+03, 1.394952316288360e+03, 5.085396762857389e+00, 1.789609222003959e-01, 5.615694402333716e+04, -4.296706530388027e+04, 1.649143810234932e+05
3084, 1.911319937499315e-01, 5.118647579813774e-02, 8.866919707899698e-36, 6.009608882464524e-52, 4.520570634644771e-46, 4.829548449241722e-31, 1.399036812163906e-39, 8.369137842123322e-34, 9.974748193458445e-18, 1.211653747230870e-12, 1.835803696878994e-16, 4.274613750351907e-03, 1.136289729894478e-03, 2.819052488606776e+01, 7.547801491112867e+00, 8.839604534119288e+04, 4.604386945143145e+02, 4.347246331648982e+03, 2.779626755703082e+03, 1.279317308337241e+03, 5.209947836376938e+03, 1.394924436737272e+03, 5.085468874651276e+00, 1.789557237102304e-01, 4.952752891020001e+04, -1.170084079599720e+05, 3.184865570913039e+05
3085, 1.921473288681513e-01, 5.145838959674413e-02, 8.771279631599146e-36, 5.904372841024283e-52, 4.467227840878447e-46, 4.777438994434243e-31, 1.389789699438748e-39, 8.297144013881151e-34, 9.875604214962113e-18, 1.199370766294737e-12, 1.818979228782590e-16, 4.274362062215636e-03, 1.136222825465475e-03, 2.818914159662005e+01, 7.546916402652293e+00, 8.839075161206194e+04, 4.592739225702890e+02, 4.347079360095206e+03, 2.779683661239917e+03, 1.278125539628165e+03, 5.209998951232005e+03, 1.394842989740722e+03, 5.085443514319656e+00, 1.789481728749422e-01, 5.483058728206702e+04, -7.983718545213342e+04, 2.031574004991891e+05
3086, 1.917263985838448e-01, 5.134566154223249e-02, 8.832581685355292e-36, 5.969740737596174e-52, 4.505347488876247e-46, 4.810835513770031e-31, 1.397033216205593e-39, 8.347425708666141e-34, 9.929455918410230e-18, 1.206073486573482e-12, 1.828694414398473e-16, 4.274558297559811e-03, 1.136274989284438e-03, 2.819029034438272e+01, 7.547483853163998e+00, 8.839484610774922e+04, 4.598720854292815e+02, 4.347242444817425e+03, 2.779660329848955e+03, 1.278730164141115e+03, 5.209972077062363e+03, 1.394883828676101e+03, 5.085450338170933e+00, 1.789555479388237e-01, 8.520074457917971e+04, -1.309853479798941e+05, 2.492282388621330e+05
3088, 1.889822282011882e-01, 5.061075364888633e-02, 8.575016666052138e-36, 5.736215245480511e-52, 4.286134634864255e-46, 4.670584039792083e-31, 1.344002091257225e-39, 8.065331582846861e-34, 9.862284606413850e-18, 1.197006276207680e-12, 1.804588740854121e-16, 4.274626629164255e-03, 1.136293153390889e-03, 2.819025431866494e+01, 7.548264842426499e+00, 8.839580243003109e+04, 4.598952497964910e+02, 4.347768665354988e+03, 2.779952359968247e+03, 1.278746727989316e+03, 5.209882135623841e+03, 1.395005866672073e+03, 5.085131065763148e+00, 1.789793448342501e-01, 2.943305338039811e+04, -2.382617275292523e+04, 1.786342679635790e+05
