"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
42, 2.317869384738967e-02, 6.207415244169609e-03, 1.867936305354210e-39, 4.160894024956773e-56, 3.868516643411288e-51, 1.012963388269448e-34, 8.675009275105660e-43, 6.504512936734576e-37, 3.341886955997315e-19, 2.434112987991212e-14, 1.116450763703632e-18, 4.080179077925276e-03, 1.084604564993770e-03, 2.674472880932698e+01, 6.346213384634003e+00, 8.375280208523599e+04, 2.361253024940199e+02, 4.771977088155714e+03, 3.196599575728862e+03, 1.030714534616273e+03, 5.178286382986853e+03, 1.228747189304782e+03, 4.679439679799738e+00, 1.981630192745132e-01, 9.329026399787450e+05, -1.738113497488684e+06, 4.714924874405130e+06
43, 2.407018207228917e-02, 6.446161984329951e-03, 2.375751002335786e-39, 6.023864792763034e-56, 5.311374384079147e-51, 1.288500590554457e-34, 1.115966638089871e-42, 8.108259600599451e-37, 3.772301834843765e-19, 2.630113390445344e-14, 1.277501926942489e-18, 4.074451422227260e-03, 1.083082023603730e-03, 2.668667398329956e+01, 6.410497268022836e+00, 8.363106551320123e+04, 2.369290489614227e+02, 4.769444738124892e+03, 3.199394464693708e+03, 1.032305939411562e+03, 5.174309437534566e+03, 1.242938574285343e+03, 4.676892043609865e+00, 1.980485006182372e-01, 1.334374861014036e+06, -2.024654412823990e+06, 4.291632814343133e+06
44, 2.496167029718797e-02, 6.684908724490106e-03, 2.839858755096258e-39, 6.981729483715639e-56, 6.709026522981447e-51, 1.541000153240934e-34, 1.305336170056804e-42, 8.851496166797907e-37, 3.996288331754423e-19, 2.723213177113549e-14, 1.399478136679593e-18, 3.979701404767977e-03, 1.057895310100964e-03, 2.607334438833040e+01, 6.366672182547924e+00, 8.173502816694679e+04, 2.326443362210306e+02, 4.609757516397083e+03, 3.165896443554907e+03, 1.034060262625930e+03, 5.175750633477967e+03, 1.263831255829128e+03, 4.707152369598733e+00, 1.908270794741893e-01, 1.584763384533884e+06, -2.586415680851058e+06, 5.012770050989361e+06
45, 2.585315852208661e-02, 6.923655464650219e-03, 3.392688807006511e-39, 8.663528814762208e-56, 8.402481450530605e-51, 1.841427191019953e-34, 1.548762903391615e-42, 1.010176700394194e-36, 4.318947935983076e-19, 2.869846992481621e-14, 1.547839231385813e-18, 3.972991895054847e-03, 1.056111769542843e-03, 2.601742946241418e+01, 6.395107984392560e+00, 8.159402850213402e+04, 2.332685284594380e+02, 4.605185662319878e+03, 3.168097778914768e+03, 1.035515310812298e+03, 5.173373069522320e+03, 1.271619837422391e+03, 4.705114029949171e+00, 1.906203297834914e-01, 1.323981883004791e+06, -2.033447203985793e+06, 4.090883041846238e+06
46, 2.674464674698497e-02, 7.162402204810255e-03, 3.901369525297221e-39, 9.894865004669956e-56, 1.005579912187442e-50, 2.118145562580046e-34, 1.757320700507117e-42, 1.094974154826802e-36, 4.515558385387057e-19, 2.951724074339122e-14, 1.665370586152699e-18, 3.916574335501170e-03, 1.041114696749275e-03, 2.565537941342303e+01, 6.338385990596982e+00, 8.045900502434182e+04, 2.308956538635248e+02, 4.516156983183064e+03, 3.151604908717080e+03, 1.036877286131675e+03, 5.174866605464465e+03, 1.278496079388436e+03, 4.720150316646779e+00, 1.865942494309814e-01, 1.193186229189453e+06, -2.504509976644407e+06, 5.811222071094285e+06
47, 2.763613497188353e-02, 7.401148944970346e-03, 4.575534236784181e-39, 1.227092875314713e-55, 1.224466316096560e-50, 2.484503224016678e-34, 2.051461629046526e-42, 1.248171676113710e-36, 4.885036210642850e-19, 3.123972617543239e-14, 1.832797288826354e-18, 3.937737195038275e-03, 1.046740267004251e-03, 2.577165195852594e+01, 6.433786254309005e+00, 8.088343995926007e+04, 2.331018357858611e+02, 4.550877744968279e+03, 3.158766715149284e+03, 1.038256844624621e+03, 5.170381881474847e+03, 1.290764438852986e+03, 4.713562042055617e+00, 1.881644016358997e-01, 7.146798520293820e+05, -1.559986932090053e+06, 4.323329135844419e+06
48, 2.852762319678226e-02, 7.639895685130482e-03, 5.882518599428786e-39, 1.787922432352277e-55, 1.670895130344296e-50, 3.194526535810883e-34, 2.625924473500811e-42, 1.569068634133412e-36, 5.635099110522652e-19, 3.468296762656021e-14, 2.141628680803937e-18, 3.975717620596065e-03, 1.056836329490853e-03, 2.599496307283009e+01, 6.545119714561692e+00, 8.164501034469207e+04, 2.370621355255424e+02, 4.613341972037769e+03, 3.171532968212934e+03, 1.040691217979585e+03, 5.165362027008564e+03, 1.300556293967507e+03, 4.701869703219437e+00, 1.909891767508122e-01, 7.582393712635073e+05, -1.185536031177648e+06, 3.003036866979056e+06
49, 2.941911142168101e-02, 7.878642425290624e-03, 6.777931911045614e-39, 2.116088031603379e-55, 2.009441343866576e-50, 3.681439118585363e-34, 2.997374907665957e-42, 1.738097928050180e-36, 5.955937387210333e-19, 3.603610153070700e-14, 2.314056273355374e-18, 3.935854914175293e-03, 1.046239913858661e-03, 2.573633344741595e+01, 6.519726162409689e+00, 8.084466417830133e+04, 2.357656945457010e+02, 4.548815000324201e+03, 3.158844924922951e+03, 1.042239246300609e+03, 5.165765473273000e+03, 1.308631486834898e+03, 4.713398100560260e+00, 1.880711196085318e-01, 1.232391991771024e+06, -2.137877306514882e+06, 4.204350571955170e+06
50, 3.031059964657972e-02, 8.117389165450753e-03, 7.433555508882949e-39, 2.273379871878532e-55, 2.271947216412709e-50, 4.038313889008929e-34, 3.252930363696723e-42, 1.823864758271514e-36, 6.081323498973484e-19, 3.654570907631169e-14, 2.423884991873455e-18, 3.891474691801105e-03, 1.034442639556151e-03, 2.545382247761653e+01, 6.476844173876294e+00, 7.995610411594313e+04, 2.338203010355288e+02, 4.474488554441380e+03, 3.142666552741292e+03, 1.043270839747238e+03, 5.167326360796697e+03, 1.314850359464650e+03, 4.728213401535309e+00, 1.847099078468604e-01, 1.164013177850366e+06, -1.643089367033072e+06, 3.327284829271633e+06
51, 3.120208876295687e-02, 8.356136144355005e-03, 8.070736661922525e-39, 2.370198694285853e-55, 2.528002702939226e-50, 4.385318447587869e-34, 3.487543798994079e-42, 1.889245617889148e-36, 6.173737225921389e-19, 3.699036462584918e-14, 2.529580054485720e-18, 3.849411356211506e-03, 1.023261246550876e-03, 2.518996473914435e+01, 6.422823168399496e+00, 7.911471726367656e+04, 2.320028133824412e+02, 4.403256763445017e+03, 3.126430651578582e+03, 1.044307711952332e+03, 5.169640317035170e+03, 1.318131483882080e+03, 4.743188215023801e+00, 1.814886434522281e-01, 1.087019204520567e+06, -1.938885244681645e+06, 4.230831669088966e+06
52, 3.211603615231537e-02, 8.600897604790440e-03, 9.067950859691621e-39, 2.683215067169144e-55, 2.921528002712202e-50, 4.927834471656381e-34, 3.881313409524556e-42, 2.051299216932582e-36, 6.478404164156359e-19, 3.844409353874650e-14, 2.712967475899168e-18, 3.850579833610824e-03, 1.023571854465696e-03, 2.519324132387621e+01, 6.452692405319924e+00, 7.914308475013067e+04, 2.330132448858176e+02, 4.400240910281500e+03, 3.123341233805096e+03, 1.045678181531847e+03, 5.168743801163780e+03, 1.323859579720106e+03, 4.746022381142487e+00, 1.813522596792079e-01, 9.269429554879174e+05, -1.973344464704597e+06, 4.780450309177286e+06
53, 3.306263821957166e-02, 8.854404214832268e-03, 1.065829315989552e-38, 3.302460131330840e-55, 3.564473289574640e-50, 5.792763958800429e-34, 4.514097940152653e-42, 2.338208849700523e-36, 7.029926553801655e-19, 4.100622698402019e-14, 3.001068809011700e-18, 3.865096322390196e-03, 1.027430667936130e-03, 2.527651094256520e+01, 6.515000901372471e+00, 7.943897137445715e+04, 2.352851837415403e+02, 4.419308345329293e+03, 3.125094072273234e+03, 1.047697851351690e+03, 5.166350843302638e+03, 1.331622884084145e+03, 4.744348174261503e+00, 1.822145326721691e-01, 1.320938558926232e+06, -2.974726940904437e+06, 6.831549304455987e+06
54, 3.404330350149454e-02, 9.117033190412857e-03, 1.241330010843459e-38, 3.945372078263867e-55, 4.314602852129136e-50, 6.747543872126117e-34, 5.181520042758913e-42, 2.623334431962324e-36, 7.525266039094299e-19, 4.331996101610495e-14, 3.290553220966732e-18, 3.851650803331959e-03, 1.023856542614537e-03, 2.519057665820360e+01, 6.513196374013403e+00, 7.917394001587377e+04, 2.359334232278716e+02, 4.392621722233411e+03, 3.117066091111602e+03, 1.049825553545862e+03, 5.166760066298175e+03, 1.335901253306614e+03, 4.751758771653188e+00, 1.810077025814287e-01, 9.902594574061934e+05, -2.034288749254866e+06, 4.637781024048487e+06
55, 3.505990866283369e-02, 9.389287115390117e-03, 1.386651893436886e-38, 4.424317257190346e-55, 4.971340502666198e-50, 7.538370743832233e-34, 5.722113417015490e-42, 2.834972197192105e-36, 7.827794070527902e-19, 4.479906490391575e-14, 3.509525714038591e-18, 3.842987546016663e-03, 1.021553651427979e-03, 2.513784988362855e+01, 6.514976346361883e+00, 7.900823512501775e+04, 2.364207392805739e+02, 4.370366004961200e+03, 3.108264329901356e+03, 1.051302300313290e+03, 5.167568505042575e+03, 1.339278686697980e+03, 4.759934404124595e+00, 1.800012481792133e-01, 9.403688162474893e+05, -2.119871677224047e+06, 5.183413312922006e+06
56, 3.611437659401692e-02, 9.671680953179728e-03, 1.570687409287800e-38, 5.094400957269844e-55, 5.821411622577543e-50, 8.539752611984942e-34, 6.411890760913623e-42, 3.115856280773143e-36, 8.245587755305351e-19, 4.681376752111892e-14, 3.784342832908850e-18, 3.842842694607817e-03, 1.021515146621080e-03, 2.513732588239866e+01, 6.527868551462391e+00, 7.901126027873321e+04, 2.376215367209201e+02, 4.364198111984416e+03, 3.103994636694207e+03, 1.053053730684904e+03, 5.167655567832608e+03, 1.341979509827839e+03, 4.763887388486291e+00, 1.797223219616060e-01, 6.127136583122079e+05, -1.323267141297239e+06, 3.757471015192040e+06
57, 3.720781251492448e-02, 9.964510689344029e-03, 1.748822097888224e-38, 5.716510827050495e-55, 6.685040359577725e-50, 9.509152369697723e-34, 7.074028102046779e-42, 3.374327156294447e-36, 8.582807842866458e-19, 4.845701164897429e-14, 4.031492466420707e-18, 3.838839021845901e-03, 1.020450879176395e-03, 2.511503586107668e+01, 6.527989654272264e+00, 7.893764546006299e+04, 2.383888322857230e+02, 4.350948055274821e+03, 3.097798105839427e+03, 1.054521663023674e+03, 5.168458020078719e+03, 1.343404033752710e+03, 4.769663242889830e+00, 1.791231241131669e-01, 6.015868110384281e+05, -1.615151063002540e+06, 4.844546845349555e+06
58, 3.834153283913298e-02, 1.026812886858450e-02, 1.945237037709272e-38, 6.357551669239852e-55, 7.680240988412773e-50, 1.057816566380481e-33, 7.796910871436024e-42, 3.645101279387403e-36, 8.901089440516812e-19, 5.005577325485945e-14, 4.289221887643304e-18, 3.828336440347421e-03, 1.017659053713174e-03, 2.505350286092798e+01, 6.514150921207241e+00, 7.873412659869358e+04, 2.387817981998534e+02, 4.326599783818142e+03, 3.088913446249562e+03, 1.056034804352575e+03, 5.169939363620031e+03, 1.344233796569538e+03, 4.777986914994281e+00, 1.780220396280352e-01, 5.452070686876727e+05, -1.043681630279638e+06, 3.197300594607714e+06
59, 3.951707266937012e-02, 1.058294660207660e-02, 2.208300784086021e-38, 7.345204423293599e-55, 9.024379458828327e-50, 1.200972091174830e-33, 8.771546823628627e-42, 4.029367453945223e-36, 9.396637790814902e-19, 5.251498934346185e-14, 4.641716743413308e-18, 3.833901248005504e-03, 1.019138306379318e-03, 2.508795699748191e+01, 6.539716614214250e+00, 7.885224935220816e+04, 2.404800485161806e+02, 4.329212752845540e+03, 3.086292752749732e+03, 1.057983959410142e+03, 5.169534827826185e+03, 1.347550651680699e+03, 4.780412528832803e+00, 1.781402040595973e-01, 5.014699605839035e+05, -1.143187656359652e+06, 3.447379078775258e+06
60, 4.073611831285641e-02, 1.090941549460945e-02, 2.499671158380291e-38, 8.573754558305535e-55, 1.058530971480312e-49, 1.359523063607930e-33, 9.851055111432618e-42, 4.464168191722115e-36, 9.934808050808706e-19, 5.510541188272314e-14, 5.011186447191908e-18, 3.837997372308356e-03, 1.020227149545840e-03, 2.511357838295795e+01, 6.558856836628742e+00, 7.893981726001384e+04, 2.420861760541341e+02, 4.330515576557100e+03, 3.083926680300195e+03, 1.059923611885786e+03, 5.169291429348800e+03, 1.350052227320914e+03, 4.782600542227185e+00, 1.781991207255386e-01, 5.032264549212413e+05, -9.598337893037319e+05, 2.862492296581101e+06
61, 4.199973579341539e-02, 1.124782103476910e-02, 2.829870294969655e-38, 9.862605638712316e-55, 1.247265396909526e-49, 1.539231745011322e-33, 1.105321747390219e-41, 4.926198628299047e-36, 1.042340366156165e-18, 5.753153578698180e-14, 5.394976704348245e-18, 3.828580088316224e-03, 1.017723820887276e-03, 2.505586803090240e+01, 6.557057131865916e+00, 7.875781057181516e+04, 2.428634118973056e+02, 4.308202069515516e+03, 3.075582923503399e+03, 1.061895102692741e+03, 5.170098388386647e+03, 1.353001638905830e+03, 4.790452038228280e+00, 1.771900529378692e-01, 4.901856155260364e+05, -9.489192165671309e+05, 2.771342113074723e+06
62, 4.330924441866192e-02, 1.159851654230057e-02, 3.136781932670236e-38, 1.091435170074479e-54, 1.428303744706833e-49, 1.706292613089537e-33, 1.215719893279083e-41, 5.327647734358160e-36, 1.078691521727068e-18, 5.955727482955068e-14, 5.743398410984297e-18, 3.824676197239491e-03, 1.016686077687637e-03, 2.503357447315544e+01, 6.560083430414831e+00, 7.868640994471333e+04, 2.438069948178325e+02, 4.294902714365438e+03, 3.069218237181203e+03, 1.063605723377254e+03, 5.170770756506598e+03, 1.355007755628629e+03, 4.796456152411158e+00, 1.765886257012761e-01, 4.832176287460078e+05, -1.277023089405553e+06, 3.851647156488195e+06
63, 4.466648738017173e-02, 1.196199563671325e-02, 3.558412321347546e-38, 1.281388543488416e-54, 1.685268954040169e-49, 1.935746740368172e-33, 1.370464809086065e-41, 5.934040417782909e-36, 1.141852296303769e-18, 6.268386599409306e-14, 6.213886486973182e-18, 3.834151738607689e-03, 1.019204892478588e-03, 2.509523665696188e+01, 6.582868993760066e+00, 7.888378411109376e+04, 2.459115331614792e+02, 4.303112712588452e+03, 3.067485635938604e+03, 1.065750168545334e+03, 5.170697017379684e+03, 1.356353858587486e+03, 4.798052942659137e+00, 1.769599005855078e-01, 4.996350744053428e+05, -9.698093153241625e+05, 2.694230526260850e+06
64, 4.607394334706959e-02, 1.233892212281907e-02, 4.057220581465113e-38, 1.480785812735211e-54, 2.006296607663198e-49, 2.207248114643566e-33, 1.548537143569032e-41, 6.601817307712951e-36, 1.202105122270446e-18, 6.587897231546759e-14, 6.736670467834936e-18, 3.828357883505285e-03, 1.017664753777284e-03, 2.506051671280776e+01, 6.589148287140275e+00, 7.877609416463005e+04, 2.472409646695815e+02, 4.285097455013884e+03, 3.059266322353738e+03, 1.068178223183529e+03, 5.171357748035583e+03, 1.359702333282039e+03, 4.805832879710901e+00, 1.761452094627189e-01, 5.763328316784058e+05, -1.039633192968478e+06, 2.459025358998083e+06
65, 4.753441116795683e-02, 1.273004555171822e-02, 4.428324221054860e-38, 1.597094107846220e-54, 2.259316845386278e-49, 2.409282652821058e-33, 1.679772096402164e-41, 7.052989371268014e-36, 1.229113805146732e-18, 6.774120981662870e-14, 7.104487871783463e-18, 3.823714588178068e-03, 1.016430460080845e-03, 2.503709683597993e+01, 6.579967898185935e+00, 7.869071660156155e+04, 2.480668953758974e+02, 4.269732701230976e+03, 3.051998613167027e+03, 1.069783282593251e+03, 5.172798869867705e+03, 1.359456758524368e+03, 4.812749520678435e+00, 1.754503801793208e-01, 5.999173720456390e+05, -1.036902515177616e+06, 2.263975387297392e+06
66, 4.904722907946974e-02, 1.313518869858435e-02, 4.810001306807325e-38, 1.697952733823853e-54, 2.532204297060003e-49, 2.617092354342299e-33, 1.813627515431240e-41, 7.496950209320978e-36, 1.250618587956814e-18, 6.945721726760039e-14, 7.466873119232596e-18, 3.815034765475825e-03, 1.014123165436761e-03, 2.499184709735783e+01, 6.557464509642326e+00, 7.852658921407968e+04, 2.485982434832578e+02, 4.245540073020993e+03, 3.041610206020619e+03, 1.071344284947405e+03, 5.175197716566606e+03, 1.357889844018584e+03, 4.822693951479122e+00, 1.743563342375393e-01, 4.858582896880605e+05, -8.912584561035923e+05, 2.314407905659579e+06
67, 5.061579951229327e-02, 1.355526275799297e-02, 5.358972802828878e-38, 1.913738772575811e-54, 2.923351825402142e-49, 2.915918878195773e-33, 2.010444647860530e-41, 8.209172111039440e-36, 1.303836558652252e-18, 7.264606890362570e-14, 8.009811023369324e-18, 3.826740694416603e-03, 1.017234868063398e-03, 2.506990969569626e+01, 6.579809352303040e+00, 7.877088056391022e+04, 2.509067769244647e+02, 4.255224040133791e+03, 3.039222588221768e+03, 1.073537318260196e+03, 5.175482281435177e+03, 1.358348998118323e+03, 4.824941226429595e+00, 1.747942653638371e-01, 4.589907719055349e+05, -1.214630174308007e+06, 3.486212867601299e+06
68, 5.224297969845960e-02, 1.399103291653265e-02, 5.936874159561094e-38, 2.199511266164746e-54, 3.348942771233585e-49, 3.230450056168761e-33, 2.220580710253175e-41, 9.004775677075625e-36, 1.368987426615741e-18, 7.613723290839787e-14, 8.565621688028760e-18, 3.846612414390299e-03, 1.022517224002280e-03, 2.519722650198890e+01, 6.615775804400434e+00, 7.917680304857546e+04, 2.536749519815696e+02, 4.280444304075816e+03, 3.041441964451810e+03, 1.075600264980309e+03, 5.174893332664085e+03, 1.358718353303282e+03, 4.822751550860489e+00, 1.759347833421626e-01, 2.949099396674458e+05, -4.251520142381842e+05, 1.798279297903358e+06
69, 5.392886588664213e-02, 1.444252495026680e-02, 7.011512353930873e-38, 2.759773750761098e-54, 4.199268811407432e-49, 3.815345626495055e-33, 2.604815076387993e-41, 1.047552090852101e-35, 1.484298942734285e-18, 8.201469956390247e-14, 9.510547504371565e-18, 3.849461699048857e-03, 1.023274628779056e-03, 2.521802675490172e+01, 6.625782594452676e+00, 7.924132017077917e+04, 2.564089178244417e+02, 4.277746109518028e+03, 3.037274992155850e+03, 1.079170486341455e+03, 5.175331694115795e+03, 1.359766289118022e+03, 4.826681255828484e+00, 1.758127648173267e-01, 3.893071308772843e+05, -1.289575871105595e+06, 4.455199785013889e+06
70, 5.567779462008837e-02, 1.491090021560484e-02, 7.984780567757972e-38, 3.278699882505427e-54, 5.018043134425765e-49, 4.345076768196751e-33, 2.956167815721780e-41, 1.179855025643558e-35, 1.574142884131991e-18, 8.681508481649131e-14, 1.032195632656986e-17, 3.866911398239141e-03, 1.027913156407114e-03, 2.533051075114376e+01, 6.663869731945812e+00, 7.960148981074749e+04, 2.594695029204119e+02, 4.296170334661913e+03, 3.036591576061751e+03, 1.081810814029553e+03, 5.174957849439213e+03, 1.361411355490186e+03, 4.827275548835128e+00, 1.766459503883271e-01, 4.233968742061465e+05, -1.311082513810454e+06, 4.196375826503613e+06
71, 5.749073580602473e-02, 1.539641846044035e-02, 9.415889070987545e-38, 4.122020081741144e-54, 6.306672713625422e-49, 5.123987011175065e-33, 3.471213834043449e-41, 1.375946847713572e-35, 1.705617998221003e-18, 9.342484299414244e-14, 1.142705976635878e-17, 3.876857984053562e-03, 1.030557185541045e-03, 2.539386303297902e+01, 6.695524590982988e+00, 7.980995002350798e+04, 2.626635016227677e+02, 4.303514206951118e+03, 3.033978234716223e+03, 1.085303705925014e+03, 5.174590319936852e+03, 1.364368890641182e+03, 4.829713157102110e+00, 1.769780570782340e-01, 3.875392040043316e+05, -1.043167362191441e+06, 3.071516190566144e+06
72, 5.936984105820705e-02, 1.589965590188528e-02, 1.050422344021949e-37, 4.689954381165102e-54, 7.368463963453671e-49, 5.716396597072173e-33, 3.865089528464229e-41, 1.518543215301041e-35, 1.775718712387319e-18, 9.751812605814500e-14, 1.220471262693115e-17, 3.880488486593838e-03, 1.031522255832468e-03, 2.542111820773744e+01, 6.704941420575841e+00, 7.989151721320834e+04, 2.645330723150840e+02, 4.300715480479465e+03, 3.029168452533954e+03, 1.087538844805730e+03, 5.175297763024808e+03, 1.365009518918678e+03, 4.834311403675276e+00, 1.768514922704797e-01, 5.144941395465505e+05, -1.150450097711771e+06, 2.764689513597921e+06
73, 6.131888829774556e-02, 1.642162429345971e-02, 1.148121915057722e-37, 5.060675517195174e-54, 8.399340870534624e-49, 6.248277083190592e-33, 4.220504994649521e-41, 1.638498347612570e-35, 1.810388457161768e-18, 1.003645983720607e-13, 1.285121068969347e-17, 3.871944296879580e-03, 1.029251015525831e-03, 2.537381480504988e+01, 6.691398428885219e+00, 7.972928182869867e+04, 2.652627134808044e+02, 4.277573582956950e+03, 3.019517149063085e+03, 1.089344994147555e+03, 5.177066651538365e+03, 1.365258473134417e+03, 4.843635990580172e+00, 1.758049627719120e-01, 3.676427036963943e+05, -6.658478219127195e+05, 1.712695223045106e+06
74, 6.333959785032550e-02, 1.696278435033394e-02, 1.328859644066933e-37, 6.151345286115290e-54, 1.029418488172149e-48, 7.232039291995316e-33, 4.882242353263435e-41, 1.879754986357309e-35, 1.938069371553692e-18, 1.073021912512861e-13, 1.409281830803304e-17, 3.887647915166087e-03, 1.033425395063406e-03, 2.547481802468904e+01, 6.723338439185408e+00, 8.005239720268240e+04, 2.687888711103833e+02, 4.295168583318567e+03, 3.019690275746865e+03, 1.092694544655514e+03, 5.176679236047688e+03, 1.366234155679596e+03, 4.843383414610772e+00, 1.766006489030007e-01, 2.669048745154067e+05, -7.178482636525128e+05, 2.147011087970432e+06
75, 6.543449253022506e-02, 1.752381169969871e-02, 1.506719337942487e-37, 7.262511175036771e-54, 1.230695194013451e-48, 8.200157829626461e-33, 5.532769283369684e-41, 2.114868419045742e-35, 2.047736689443932e-18, 1.133801182742263e-13, 1.522365115012663e-17, 3.891725256365865e-03, 1.034509245249673e-03, 2.550278619658933e+01, 6.735939746264722e+00, 8.014098630845976e+04, 2.712196768019284e+02, 4.295042685265940e+03, 3.016438142184976e+03, 1.095618691947081e+03, 5.176933048485359e+03, 1.367360758790643e+03, 4.846476057640265e+00, 1.765949555053112e-01, 2.812356118102763e+05, -5.451898670261273e+05, 1.587852244981320e+06
76, 6.760644752453709e-02, 1.810547633663256e-02, 1.737578929132161e-37, 8.715114333555300e-54, 1.511181188522153e-48, 9.456796838240564e-33, 6.373080663917983e-41, 2.416457403890651e-35, 2.175045922498151e-18, 1.205349256406051e-13, 1.658931985812333e-17, 3.889768886643979e-03, 1.033989197594926e-03, 2.549290549653612e+01, 6.740292078993833e+00, 8.010878308319404e+04, 2.735699905327331e+02, 4.284799931003801e+03, 3.010758092776207e+03, 1.098992305989203e+03, 5.177530061339831e+03, 1.368932421843526e+03, 4.851932271657387e+00, 1.761317547469688e-01, 4.398771552318557e+05, -1.048107553323908e+06, 2.598159803958208e+06
77, 6.985839957815661e-02, 1.870856474182115e-02, 1.902936611493216e-37, 9.534304721935936e-54, 1.727386522485408e-48, 1.035696644274965e-32, 6.985257382969485e-41, 2.624220356514152e-35, 2.228818658501423e-18, 1.247329771848035e-13, 1.751857951315184e-17, 3.887096034417003e-03, 1.033278692568367e-03, 2.548121380076929e+01, 6.735677423015987e+00, 8.006280466199198e+04, 2.749314520649078e+02, 4.272787355086019e+03, 3.004381793619065e+03, 1.101089528949080e+03, 5.178714064271105e+03, 1.368935862934172e+03, 4.858117204647568e+00, 1.755885186082938e-01, 2.920016920780601e+05, -5.041883189252429e+05, 1.284361600873760e+06
78, 7.219325844631382e-02, 1.933385616793038e-02, 2.097759571919842e-37, 1.067918359953831e-53, 1.992197334802304e-48, 1.141747845000235e-32, 7.713710320630746e-41, 2.875389192148151e-35, 2.304519956149795e-18, 1.297839403033561e-13, 1.858082360367239e-17, 3.889238159337890e-03, 1.033848118175196e-03, 2.549923166544508e+01, 6.737715250790833e+00, 8.011263067117512e+04, 2.767505262762538e+02, 4.269437525492477e+03, 3.000372919324296e+03, 1.103339995176237e+03, 5.179521590195201e+03, 1.368595809784744e+03, 4.861991334329554e+00, 1.754370316577788e-01, 3.248937336312698e+05, -7.927941017413003e+05, 2.055945156767713e+06
79, 7.461397849477001e-02, 1.998214181463633e-02, 2.395477234725805e-37, 1.261771262174503e-53, 2.412742137771326e-48, 1.303808537459477e-32, 8.812274830618785e-41, 3.260151601553816e-35, 2.435872148426744e-18, 1.377204648681583e-13, 2.016280535202662e-17, 3.889841512603942e-03, 1.034008503212665e-03, 2.550630494240061e+01, 6.742100879295640e+00, 8.013170466837561e+04, 2.793329909199159e+02, 4.263454060256534e+03, 2.995703267530468e+03, 1.106756137010511e+03, 5.180154728465450e+03, 1.369274217827464e+03, 4.866492653181161e+00, 1.751664456841361e-01, 2.750431352213397e+05, -6.046425411376486e+05, 1.538753665113166e+06
80, 7.712375765598738e-02, 2.065427811046968e-02, 2.701179671031643e-37, 1.465194876093622e-53, 2.871531810849817e-48, 1.470215584891437e-32, 9.950823642343320e-41, 3.655345345889560e-35, 2.554022194493936e-18, 1.452942626153072e-13, 2.172079234087287e-17, 3.894173944098866e-03, 1.035160162210069e-03, 2.553737972951621e+01, 6.750271972215699e+00, 8.022582228078964e+04, 2.819645265501612e+02, 4.263334170502969e+03, 2.992286275805991e+03, 1.109863049158659e+03, 5.180695643267250e+03, 1.369408489348934e+03, 4.869776895236601e+00, 1.751610239954626e-01, 2.053724507276797e+05, -4.754582944118145e+05, 1.349115839087885e+06
81, 7.972633713574356e-02, 2.135126697632939e-02, 3.058371120230706e-37, 1.736514604117207e-53, 3.442586455564514e-48, 1.664643520098024e-32, 1.128991780257034e-40, 4.124360161800246e-35, 2.697059709272395e-18, 1.537274704378433e-13, 2.342831415204210e-17, 3.902530820414200e-03, 1.037381610336090e-03, 2.559337468239136e+01, 6.764715548541360e+00, 8.040040111145927e+04, 2.849041797919421e+02, 4.270068614634580e+03, 2.990595147305065e+03, 1.112971796467559e+03, 5.180936917480452e+03, 1.369399891832366e+03, 4.871363632912186e+00, 1.754655709511878e-01, 1.688990414299406e+05, -3.529143538600788e+05, 1.054273757573646e+06
82, 8.242461639642955e-02, 2.207388490838751e-02, 3.494631310492015e-37, 2.065494063942728e-53, 4.178116867572545e-48, 1.902114973830272e-32, 1.292528576355767e-40, 4.692406309216600e-35, 2.854809198292470e-18, 1.635120360511253e-13, 2.544914970207970e-17, 3.908767524922181e-03, 1.039039468486655e-03, 2.563531037116531e+01, 6.780075673565134e+00, 8.053297848979573e+04, 2.880762111180574e+02, 4.272804632792404e+03, 2.987736595867266e+03, 1.116570769222156e+03, 5.181145991439796e+03, 1.370319352063052e+03, 4.874091020395802e+00, 1.755892999456661e-01, 2.421321899665644e+05, -6.581653486014321e+05, 1.845015298207691e+06
83, 8.522212594146307e-02, 2.282307739998714e-02, 4.024835233847998e-37, 2.477735959422848e-53, 5.149157111900881e-48, 2.190726187064713e-32, 1.490957992171516e-40, 5.379630432765414e-35, 3.025283530971998e-18, 1.741892782147351e-13, 2.770919390094337e-17, 3.908651932984609e-03, 1.039008741505229e-03, 2.563878457959329e+01, 6.780824417722658e+00, 8.053804759813852e+04, 2.909141761881714e+02, 4.265227607382137e+03, 2.982526600632779e+03, 1.120327113899154e+03, 5.182001407429612e+03, 1.370511209963499e+03, 4.879143710835142e+00, 1.752466495387353e-01, 1.781189385845626e+05, -4.539640917047733e+05, 1.390694279109299e+06
