"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
94, 8.023394024094811e-03, 2.148720661442895e-03, 4.101954578768100e-41, 9.943646749803673e-59, 2.094823045052015e-53, 2.222094487637768e-36, 1.175141946854334e-44, 1.679511502151937e-38, 4.683805487483586e-20, 7.332085147764074e-15, 1.353323650124178e-19, 4.263099737590629e-03, 1.133229044162329e-03, 2.787828775832002e+01, 7.451226838564923e+00, 8.771295266294038e+04, 2.335010121487296e+02, 4.780527563483241e+03, 3.064922133918034e+03, 1.012785204440006e+03, 5.166158120785606e+03, 1.380795563040976e+03, 4.801737085479144e+00, 1.985496913115977e-01, 9.681947953284357e+06, -2.452594966757755e+07, 6.304908971919201e+07
97, 7.131905799195436e-03, 1.909973921282586e-03, 2.891297227490509e-41, 6.887782702494898e-59, 1.390405394281958e-53, 1.564492426823615e-36, 8.680487053968465e-45, 1.372528289254516e-38, 4.008323526428516e-20, 6.656047214008638e-15, 1.110442871992131e-19, 4.293277959294585e-03, 1.141251103096968e-03, 2.813660609218312e+01, 7.193497134291649e+00, 8.830365520746562e+04, 2.339265073259774e+02, 4.844580695404213e+03, 3.084155734492166e+03, 1.011108914531907e+03, 5.177377058641892e+03, 1.323665225026366e+03, 4.783520896390844e+00, 2.014463203354594e-01, 1.090235975067495e+07, -2.625828393944472e+07, 6.443203929219864e+07
164, 1.604678804819070e-02, 4.297441322886079e-03, 2.173559822792711e-40, 3.651938082072427e-58, 1.224646547500927e-52, 1.182360589979447e-35, 3.634064785870084e-44, 3.665066263672512e-38, 9.407155595662393e-20, 1.251420419052456e-14, 3.723548872867058e-19, 4.119530404480614e-03, 1.095065044216510e-03, 2.707645629480602e+01, 7.250403167355254e+00, 8.498444612339290e+04, 2.354493602293938e+02, 4.394111138399984e+03, 2.915361651800260e+03, 1.026604487036188e+03, 5.192436606277126e+03, 1.390405687012476e+03, 4.949022168410549e+00, 1.810750573846572e-01, 4.991169852636937e+05, -1.572747210837627e+06, 6.770893206362773e+06
203, 8.914882248994234e-03, 2.387467401603216e-03, 4.979430417340867e-41, 1.080655543559967e-58, 2.577476548744849e-53, 2.700096735240686e-36, 1.335267307507348e-44, 1.755171302147077e-38, 5.037099680701615e-20, 7.724335559626154e-15, 1.517447769971317e-19, 4.193779453892119e-03, 1.114802133305370e-03, 2.745822265930178e+01, 7.378667812480143e+00, 8.635535556955074e+04, 2.308083179169232e+02, 4.634131158193504e+03, 3.020173175067125e+03, 1.014325514970559e+03, 5.172421711570149e+03, 1.389950910854279e+03, 4.844795741474724e+00, 1.919293112640701e-01, 1.074482197680442e+07, -2.720705518098700e+07, 6.938697613606291e+07
204, 9.806370473893577e-03, 2.626214141763516e-03, 6.384249786241863e-41, 1.294480274697123e-58, 3.343519699230186e-53, 3.464621225980197e-36, 1.579314448677104e-44, 1.955909958457619e-38, 5.650342314109728e-20, 8.411409635620419e-15, 1.768822001206008e-19, 4.153810263852453e-03, 1.104177411901734e-03, 2.722236367718928e+01, 7.311175214075623e+00, 8.557202519855242e+04, 2.298903555526822e+02, 4.550278090812030e+03, 2.994059292238654e+03, 1.016126717595228e+03, 5.177335010250104e+03, 1.390489226092611e+03, 4.870315567687705e+00, 1.881372839043981e-01, 8.305663727753214e+06, -2.102262774404532e+07, 5.360908313217554e+07
207, 1.248083514859175e-02, 3.342454362244454e-03, 1.217382343552116e-40, 2.241964988072652e-58, 6.653303805651079e-53, 6.616213899644487e-36, 2.442546363309108e-44, 2.696084639073377e-38, 7.422577025122336e-20, 1.027967794577112e-14, 2.589512172601986e-19, 4.117968378418268e-03, 1.094649822100906e-03, 2.703555435707106e+01, 7.246697406439618e+00, 8.490524992942013e+04, 2.312686581414719e+02, 4.439417150204148e+03, 2.946538094844010e+03, 1.020871077973504e+03, 5.186559482588811e+03, 1.390222173897862e+03, 4.917528055907344e+00, 1.831238987888414e-01, 2.510005161222888e+06, -6.352513316007579e+06, 1.809205003381192e+07
208, 1.158934692369223e-02, 3.103707622084108e-03, 1.075073463261341e-40, 2.119681804122102e-58, 5.849333791330580e-53, 5.840733796213691e-36, 2.268831835600661e-44, 2.600773785156189e-38, 7.178585188471475e-20, 1.001930411094378e-14, 2.416350906822878e-19, 4.120044450670446e-03, 1.095201689408707e-03, 2.703168018868098e+01, 7.249238224311275e+00, 8.492147403511009e+04, 2.306556999049500e+02, 4.468236125752061e+03, 2.964171492188028e+03, 1.019844629482635e+03, 5.183203143738635e+03, 1.390008837471154e+03, 4.899868947215935e+00, 1.844271587311193e-01, 2.691666090221975e+06, -7.852056945341863e+06, 2.463565786339653e+07
209, 1.069785869879290e-02, 2.864960881923812e-03, 8.960459239311077e-41, 1.841242308168278e-58, 4.820358028714791e-53, 4.865884957516086e-36, 2.018673112430203e-44, 2.403950075657556e-38, 6.706027762393396e-20, 9.531221359395511e-15, 2.177643918924888e-19, 4.131197457328072e-03, 1.098166412697931e-03, 2.708838117040761e+01, 7.266426894263842e+00, 8.512571562430020e+04, 2.302805111736623e+02, 4.505973487149497e+03, 2.981136013083588e+03, 1.018439774192528e+03, 5.180052840771919e+03, 1.389543178645640e+03, 4.883027227352114e+00, 1.861337284651743e-01, 3.030265622069310e+06, -7.946647854861799e+06, 2.229788836528134e+07
210, 1.426381159839122e-02, 3.819947842565264e-03, 1.547386524054842e-40, 2.579868673100307e-58, 8.503357582105832e-53, 8.414055391927651e-36, 2.846155992242963e-44, 2.964213472884513e-38, 8.041799689769706e-20, 1.099802260386250e-14, 2.995383448851639e-19, 4.112883753842102e-03, 1.093298213035637e-03, 2.702300354983459e+01, 7.241179676388254e+00, 8.483312496279579e+04, 2.326187189199251e+02, 4.401224589291412e+03, 2.924800229141553e+03, 1.023171194875891e+03, 5.190560706809829e+03, 1.390881018458840e+03, 4.939477711000527e+00, 1.813967438923107e-01, 2.101863919987340e+06, -5.715076284068782e+06, 1.590069598149481e+07
211, 1.337232337349147e-02, 3.581201102404856e-03, 1.351068438755971e-40, 2.336919996145870e-58, 7.392148945887163e-53, 7.344780876362663e-36, 2.598923684538616e-44, 2.777644391579291e-38, 7.627505494896556e-20, 1.051857865298198e-14, 2.750649411989823e-19, 4.114059485338524e-03, 1.093610749256685e-03, 2.702206966358011e+01, 7.242762558010617e+00, 8.484407234902734e+04, 2.317374949204926e+02, 4.415786223399573e+03, 2.933638426052629e+03, 1.021839687655976e+03, 5.188897999726349e+03, 1.390787479184339e+03, 4.930535235970915e+00, 1.820552542684246e-01, 2.818796099499050e+06, -6.880854013265143e+06, 1.762845740844285e+07
212, 1.515529982329097e-02, 4.058694582725674e-03, 1.835009782753868e-40, 3.049999155395887e-58, 1.018969066590332e-52, 9.980178606942001e-36, 3.214165427063445e-44, 3.286393037466793e-38, 8.700227433590866e-20, 1.173724195851564e-14, 3.343312404566740e-19, 4.114594112812238e-03, 1.093752865419365e-03, 2.703961290854106e+01, 7.242814731911893e+00, 8.487617272091655e+04, 2.339378506533046e+02, 4.395285288237526e+03, 2.919639168438072e+03, 1.024884905635849e+03, 5.191592077388999e+03, 1.390616785357632e+03, 4.944695190910294e+00, 1.811281551239213e-01, 1.053077141074546e+06, -3.386165563165031e+06, 1.136419547283184e+07
222, 1.872125272289031e-02, 5.013681543367401e-03, 3.502270533665188e-40, 6.311856880250939e-58, 2.102614968815694e-52, 1.905880201456194e-35, 5.211460965292175e-44, 5.121530655573760e-38, 1.172541234350126e-19, 1.499261232696523e-14, 5.021907685638388e-19, 4.141761534056276e-03, 1.100974584987310e-03, 2.723144612667421e+01, 7.290181266641777e+00, 8.545753909862654e+04, 2.403984363269943e+02, 4.403351364448707e+03, 2.905810997996502e+03, 1.031693073471858e+03, 5.194128696975898e+03, 1.390529887655465e+03, 4.958685548249286e+00, 1.814929215258330e-01, 7.406154682463913e+05, -2.229295926154479e+06, 7.309245746418840e+06
223, 1.782976449799041e-02, 4.774934803206952e-03, 3.052848921316894e-40, 5.405491667019292e-58, 1.794525893206692e-52, 1.661135726530270e-35, 4.695162357829778e-44, 4.652377481713803e-38, 1.104496544849725e-19, 1.426369429774647e-14, 4.614206189901850e-19, 4.133572352331492e-03, 1.098797713896640e-03, 2.717427773382780e+01, 7.275234366698744e+00, 8.528311226250467e+04, 2.388330253921195e+02, 4.400103277496860e+03, 2.909420125599745e+03, 1.030185654791400e+03, 5.193493080534896e+03, 1.390428099425968e+03, 4.955018844083037e+00, 1.813460356101161e-01, 7.868978948774872e+05, -2.368381350529287e+06, 7.650197812825323e+06
224, 1.693827627309051e-02, 4.536188063046503e-03, 2.551372630448069e-40, 4.346760388271613e-58, 1.462107721953826e-52, 1.388092023991391e-35, 4.088621972490711e-44, 4.077131240434638e-38, 1.011830562812140e-19, 1.329137296674007e-14, 4.120468837407455e-19, 4.127750969088280e-03, 1.097250257592454e-03, 2.713458726295536e+01, 7.264278672098164e+00, 8.516022512560031e+04, 2.371255758365310e+02, 4.396687951630067e+03, 2.911261838047673e+03, 1.028282735694533e+03, 5.193221223437685e+03, 1.390292242418177e+03, 4.953176962221103e+00, 1.811915867684278e-01, 5.296012640738317e+05, -1.662718439333208e+06, 6.568765931900579e+06
225, 1.961274094779022e-02, 5.252428283527852e-03, 4.300008504308139e-40, 8.088510495726693e-58, 2.685511077650575e-52, 2.340291068680081e-35, 6.134043995507940e-44, 5.974054806547164e-38, 1.286109986577404e-19, 1.616745590265444e-14, 5.689913438552562e-19, 4.152342181202005e-03, 1.103787162075506e-03, 2.730439062592782e+01, 7.308420742432106e+00, 8.568117659156982e+04, 2.426374204147597e+02, 4.409274739839647e+03, 2.902305584347171e+03, 1.033924377055356e+03, 5.194771445410799e+03, 1.390456791508937e+03, 4.962234687178452e+00, 1.817607900993446e-01, 4.662378823937158e+05, -1.342415167016441e+06, 5.060961728018318e+06
234, 2.317869384738967e-02, 6.207415244169609e-03, 8.070979598212694e-40, 1.856030930312889e-57, 5.896145117821811e-52, 4.393759203092776e-35, 1.052080687991546e-43, 1.003250610141682e-37, 1.732429099533542e-19, 2.051961070041391e-14, 8.316678101349312e-19, 4.175359265796664e-03, 1.109905627596317e-03, 2.745698874064511e+01, 7.349871022046759e+00, 8.615985839927570e+04, 2.492881800340340e+02, 4.429978447338513e+03, 2.899858959078471e+03, 1.041126282083252e+03, 5.195007117781744e+03, 1.390634371269862e+03, 4.964580125230799e+00, 1.826970590723708e-01, 4.583477759467082e+05, -1.564531852300900e+06, 5.873462716773233e+06
235, 2.139571739759007e-02, 5.729921763848764e-03, 6.011877447164706e-40, 1.255123993196798e-57, 4.065900053183514e-52, 3.272462630853666e-35, 8.129937343387098e-44, 7.838007942144313e-38, 1.506861952027491e-19, 1.834455065442686e-14, 6.962872619725576e-19, 4.163621956759596e-03, 1.106785583424081e-03, 2.737926265931749e+01, 7.329401774695612e+00, 8.591619190341941e+04, 2.460143914780485e+02, 4.418988794346414e+03, 2.900819608319671e+03, 1.037632225119576e+03, 5.194904274569250e+03, 1.390670781867974e+03, 4.963675005782584e+00, 1.822000818463647e-01, 4.525939962435028e+05, -1.543744128772781e+06, 5.858932301664575e+06
327, 3.211603615231537e-02, 8.600897604790440e-03, 2.749407880014147e-39, 8.903339762511113e-57, 2.981545038259618e-51, 1.497257594589931e-34, 3.286991901450787e-43, 2.875969403027687e-37, 2.980664530445338e-19, 3.266231473598393e-14, 1.733289065021387e-18, 4.206991352867936e-03, 1.118314157058815e-03, 2.768115669409405e+01, 7.414683258812265e+00, 8.684399235551689e+04, 2.643989627237174e+02, 4.432143663093590e+03, 2.879461804068679e+03, 1.058662512044174e+03, 5.198041059301593e+03, 1.392348898095195e+03, 4.985258670974615e+00, 1.827949750775837e-01, 3.633642353487586e+05, -1.002720259089767e+06, 3.513360071191581e+06
344, 2.763613497188353e-02, 7.401148944970346e-03, 1.549052188529166e-39, 4.360193749217425e-57, 1.376997875596122e-51, 8.434491207160625e-35, 1.909196487384540e-43, 1.753977508219948e-37, 2.336014937335325e-19, 2.630905528727188e-14, 1.230895654878760e-18, 4.207702759653367e-03, 1.118503265198004e-03, 2.767440598398805e+01, 7.409354692856485e+00, 8.683716453562424e+04, 2.577179892166870e+02, 4.454406376254409e+03, 2.893436093626228e+03, 1.049791805614645e+03, 5.195894761623234e+03, 1.391113047119998e+03, 4.970994097725550e+00, 1.838017458498716e-01, 5.062806240974726e+05, -1.658665220128573e+06, 5.867706326090650e+06
346, 2.585315852208661e-02, 6.923655464650219e-03, 1.233755879741637e-39, 3.236044731762922e-57, 1.018959124209965e-51, 6.717321921043504e-35, 1.544184180038194e-43, 1.439714645865044e-37, 2.107291716517215e-19, 2.413663329891488e-14, 1.074665860418148e-18, 4.201214487944775e-03, 1.116778534745995e-03, 2.762982889307520e+01, 7.395389930276647e+00, 8.669875474339823e+04, 2.549667050284642e+02, 4.452044695157915e+03, 2.896368218847601e+03, 1.046659166971640e+03, 5.195536883004369e+03, 1.390635508299558e+03, 4.968043885772006e+00, 1.836949452328830e-01, 4.687530161216496e+05, -1.571122532948695e+06, 5.788712932580746e+06
347, 3.031059964657972e-02, 8.117389165450753e-03, 2.185562340638015e-39, 6.695605024016160e-57, 2.180898931676872e-51, 1.190134585205883e-34, 2.639863446780005e-43, 2.357694219971130e-37, 2.709151230167362e-19, 2.996029847163413e-14, 1.512483243451135e-18, 4.208499575954700e-03, 1.118715077122555e-03, 2.768636062566465e+01, 7.415268146026785e+00, 8.686649933989771e+04, 2.617178251910112e+02, 4.442359535516349e+03, 2.885064514358769e+03, 1.055013687426092e+03, 5.197155066675596e+03, 1.391959706692439e+03, 4.979530441511835e+00, 1.832569601777087e-01, 8.905728127677254e+05, -2.751078267520867e+06, 8.594040980833292e+06
529, 3.611437659401692e-02, 9.671680953179728e-03, 4.263545278468419e-39, 1.560594313419565e-56, 5.433374603533820e-51, 2.322017020569425e-34, 5.033148694544861e-43, 4.247895280229156e-37, 3.595753008572944e-19, 3.879444656731237e-14, 2.256269063068816e-18, 4.210555248201777e-03, 1.119261521635095e-03, 2.771137276197804e+01, 7.420546033969324e+00, 8.692909153675995e+04, 2.703862219823575e+02, 4.424367815311864e+03, 2.871977058410623e+03, 1.066183179913148e+03, 5.199310587674195e+03, 1.392270382710066e+03, 4.992869258750262e+00, 1.824433334685915e-01, 4.998351666230264e+05, -1.511906232201387e+06, 4.761522674828188e+06
530, 3.951707266937012e-02, 1.058294660207660e-02, 6.171325206639118e-39, 2.530545553641554e-56, 9.090925511267715e-51, 3.361218146810556e-34, 7.268775137126551e-43, 5.952678376090364e-37, 4.210510731020269e-19, 4.497136544709088e-14, 2.815984529859448e-18, 4.218424517419438e-03, 1.121353352686778e-03, 2.776727780803977e+01, 7.435066582567771e+00, 8.709941979129528e+04, 2.761121534379943e+02, 4.424773566918335e+03, 2.866882415572954e+03, 1.072925208682231e+03, 5.200081067651896e+03, 1.392392485861449e+03, 4.998023942280421e+00, 1.824616824836129e-01, 3.645117983339024e+05, -1.175345484572648e+06, 4.000375428777575e+06
552, 4.753441116795683e-02, 1.273004555171822e-02, 1.313151979627266e-38, 6.902744844678602e-56, 2.665640620374244e-50, 7.152624085055243e-34, 1.572051586541432e-42, 1.210179192284755e-36, 5.800310265871155e-19, 6.102681592397381e-14, 4.404583028002866e-18, 4.220745003562548e-03, 1.121970190759396e-03, 2.779059442537477e+01, 7.442546721349406e+00, 8.716395177379251e+04, 2.878859299205381e+02, 4.410587542152490e+03, 2.856119955751364e+03, 1.087737983363552e+03, 5.201586349688301e+03, 1.393027037857843e+03, 5.008937105006525e+00, 1.818201580204427e-01, 4.721377094658461e+05, -1.548940941475922e+06, 5.195767028342449e+06
553, 4.466648738017173e-02, 1.196199563671325e-02, 1.034280716042273e-38, 5.059365755194440e-56, 1.896532885642760e-50, 5.633513350462022e-34, 1.230823440350556e-42, 9.663281609093258e-37, 5.250975945681113e-19, 5.531757069806195e-14, 3.819683801159820e-18, 4.222960697513021e-03, 1.122559172701307e-03, 2.780142223172707e+01, 7.445641899451491e+00, 8.720266231017363e+04, 2.840668349984058e+02, 4.419949360914541e+03, 2.860680571211452e+03, 1.082708747790756e+03, 5.200882777810093e+03, 1.392875170264011e+03, 5.004274600503799e+00, 1.822435208620247e-01, 6.600513608011205e+05, -2.494137926320389e+06, 9.444106817288259e+06
555, 4.199973579341539e-02, 1.124782103476910e-02, 7.899945622596889e-39, 3.526591569558977e-56, 1.289706327971742e-50, 4.302828775123047e-34, 9.337122864911302e-43, 7.496485643401372e-37, 4.683287891085241e-19, 4.964762067554827e-14, 3.259304342665509e-18, 4.222048869746032e-03, 1.122316788110690e-03, 2.779305413965833e+01, 7.442227427127313e+00, 8.717843491129052e+04, 2.799276023969985e+02, 4.424393473286156e+03, 2.864175327443679e+03, 1.077511563002713e+03, 5.200440224096888e+03, 1.392537094859405e+03, 5.000742338896793e+00, 1.824444937808323e-01, 2.814236066226895e+05, -9.153724795327665e+05, 3.311605814138460e+06
622, 5.567779462008837e-02, 1.491090021560484e-02, 2.463124443787214e-38, 1.575174078955410e-55, 6.627840060390663e-50, 1.341702740641937e-33, 3.004461967992176e-42, 2.205585103621265e-36, 7.521432913804539e-19, 7.930069212314901e-14, 6.392832853229624e-18, 4.205572764486513e-03, 1.117937063898126e-03, 2.770022585992820e+01, 7.420357339754541e+00, 8.686979398643726e+04, 2.980038532227467e+02, 4.375563916604141e+03, 2.843662120730758e+03, 1.101772524603327e+03, 5.203376485156384e+03, 1.393884406877412e+03, 5.021715737500180e+00, 1.802363096239369e-01, 2.911104022013745e+05, -9.405129160520259e+05, 3.259406342430830e+06
629, 5.224297969845960e-02, 1.399103291653265e-02, 1.967681469423639e-38, 1.176739519077329e-55, 4.773507414250052e-50, 1.071811024435209e-33, 2.382931664822303e-42, 1.779127104208532e-36, 6.872651749836881e-19, 7.221456961272597e-14, 5.600467358726564e-18, 4.212060576173799e-03, 1.119661672075250e-03, 2.773926033175409e+01, 7.430208436600165e+00, 8.699649409811385e+04, 2.943383665288547e+02, 4.389625297491103e+03, 2.848406406343922e+03, 1.096614904772125e+03, 5.202682930546126e+03, 1.393585053861277e+03, 5.016835774318344e+00, 1.808721974060207e-01, 4.040146577121516e+05, -1.366327945681324e+06, 4.718436166039078e+06
630, 6.131888829774556e-02, 1.642162429345971e-02, 3.493243752118760e-38, 2.475115384618061e-55, 1.101862825066627e-49, 1.902863547587121e-33, 4.303150980802579e-42, 3.086866293700763e-36, 8.657602338379793e-19, 9.232400481012980e-14, 7.884505459921476e-18, 4.201007442956723e-03, 1.116723497402499e-03, 2.767640016853217e+01, 7.412108672669192e+00, 8.678671363673541e+04, 3.047277484708808e+02, 4.359593692161630e+03, 2.836362120709824e+03, 1.110539841351075e+03, 5.204550677432740e+03, 1.393848006916987e+03, 5.029223731362990e+00, 1.795140995734614e-01, 2.171707459136154e+05, -6.255267049160962e+05, 2.118019082254940e+06
776, 6.333959785032550e-02, 1.696278435033394e-02, 3.964468635932231e-38, 2.921716665278852e-55, 1.326077279494522e-49, 2.159564234164165e-33, 4.902530744334116e-42, 3.490629205272562e-36, 9.114050791702084e-19, 9.770187528909305e-14, 8.509929221436456e-18, 4.202593277777288e-03, 1.117145048425372e-03, 2.768863219350063e+01, 7.414810628387200e+00, 8.682285986169874e+04, 3.075370455866913e+02, 4.357854211268855e+03, 2.834160545345901e+03, 1.113868613826018e+03, 5.204886123178314e+03, 1.393829954328572e+03, 5.031474912094778e+00, 1.794354362717717e-01, 1.777686389648840e+05, -5.548855455678955e+05, 2.038342098612402e+06
777, 6.543449253022506e-02, 1.752381169969871e-02, 4.568135053506410e-38, 3.542552295614020e-55, 1.634086133186611e-49, 2.488408561617089e-33, 5.680016923236478e-42, 4.012294612734340e-36, 9.673986444462688e-19, 1.041152167050986e-13, 9.262572257565167e-18, 4.206655651849300e-03, 1.118224920007721e-03, 2.771659538631385e+01, 7.421185283278450e+00, 8.690910462524247e+04, 3.108172243511611e+02, 4.359747924193165e+03, 2.832653991898973e+03, 1.117536754908823e+03, 5.205111177940629e+03, 1.393681075657484e+03, 5.032979820419425e+00, 1.795210742984366e-01, 1.556298699379835e+05, -4.709139032462139e+05, 1.850701418589506e+06
891, 7.972633713574356e-02, 2.135126697632939e-02, 9.645263850636579e-38, 1.001355613492466e-54, 4.993516788835648e-49, 5.254079583010557e-33, 1.247878906683626e-41, 8.474457059852245e-36, 1.336020899449538e-18, 1.461323598027853e-13, 1.436772276540309e-17, 4.236930950642712e-03, 1.126272784201924e-03, 2.792025431262994e+01, 7.475111920863026e+00, 8.754571510210040e+04, 3.295019117177504e+02, 4.379999337195692e+03, 2.825476962696855e+03, 1.137373542522582e+03, 5.205891048007691e+03, 1.393777355891529e+03, 5.040095752021547e+00, 1.804368894805842e-01, 1.647738788445479e+05, -4.970062732185411e+05, 1.598276492543863e+06
892, 8.242461639642955e-02, 2.207388490838751e-02, 1.153728163376318e-37, 1.284805899086630e-54, 6.530408630024853e-49, 6.284710783444771e-33, 1.507749664743587e-41, 1.014810224761642e-35, 1.445041784390843e-18, 1.584894629405602e-13, 1.593796405073124e-17, 4.238958203196157e-03, 1.126811674108837e-03, 2.793489706656820e+01, 7.480014403329494e+00, 8.759121103169693e+04, 3.337557087513877e+02, 4.378487282128910e+03, 2.823150758482807e+03, 1.142249609019390e+03, 5.206130285962533e+03, 1.394024450199761e+03, 5.042447786857878e+00, 1.803685108945453e-01, 1.567273282436182e+05, -4.633200163678571e+05, 1.481508633606196e+06
895, 7.219325844631382e-02, 1.933385616793038e-02, 6.871134033965038e-38, 6.234198730683219e-55, 3.002451756428882e-49, 3.742935221820997e-33, 8.715298799794466e-42, 6.024603884147705e-36, 1.152070144916937e-18, 1.253219763902576e-13, 1.179532527976852e-17, 4.225487517880159e-03, 1.123230859058007e-03, 2.784306370375733e+01, 7.453552593750432e+00, 8.730392342612881e+04, 3.210998560089510e+02, 4.373510891402414e+03, 2.828931955639968e+03, 1.128339336536614e+03, 5.205557993697071e+03, 1.393521226638690e+03, 5.036654455254858e+00, 1.801434671319667e-01, 2.895660493557060e+05, -8.564894788010370e+05, 2.584743778523080e+06
911, 6.985839957815661e-02, 1.870856474182115e-02, 5.950811479371722e-38, 5.113131325648183e-55, 2.417575464765906e-49, 3.241605665587407e-33, 7.487922762760581e-42, 5.216869977054496e-36, 1.084244869023349e-18, 1.174369293051859e-13, 1.084411195235832e-17, 4.217984661806434e-03, 1.121236428970346e-03, 2.779254968938031e+01, 7.440292575637704e+00, 8.714639901258296e+04, 3.173919901612672e+02, 4.368251107389489e+03, 2.830555741484276e+03, 1.124534175177344e+03, 5.205356589705397e+03, 1.393516479084701e+03, 5.035026643344393e+00, 1.799056076772584e-01, 2.919689679033327e+05, -8.123886476638231e+05, 2.365243033511318e+06
912, 6.760644752453709e-02, 1.810547633663256e-02, 5.298683368561887e-38, 4.360825913864748e-55, 2.032894765249523e-49, 2.886367061009219e-33, 6.630280061733401e-42, 4.648001089523852e-36, 1.032586739543979e-18, 1.113728827332445e-13, 1.012168307091951e-17, 4.211746631807001e-03, 1.119578218470231e-03, 2.775047685706762e+01, 7.429935281404637e+00, 8.701559831056140e+04, 3.143557136925418e+02, 4.363709654659880e+03, 2.831800939553346e+03, 1.121405426544515e+03, 5.205174630288154e+03, 1.393637696052801e+03, 5.033784608751271e+00, 1.797002328049833e-01, 4.021112100532766e+05, -1.274492556007358e+06, 4.080294299598417e+06
1636, 2.085418232283599e-01, 6.707573974709657e-02, 9.813484987995614e-12, 1.579264965785095e-12, 1.104339531496375e-10, 5.307302090261877e-07, 5.470729709033594e-11, 4.671646344517090e-09, 7.712274412803549e-05, 3.298331996667807e-03, 1.865145084699651e-03, 2.375118321058639e-02, 2.272484317357607e-03, 9.409302930057997e+01, 9.384324143852382e+01, 4.842177110308902e+05, 3.196655179707582e+04, 5.166335713761103e+04, 5.209655360023773e+03, 5.281957572862799e+03, 3.009551331756177e+03, 3.001561904712584e+03, 2.764543084841804e+00, 2.318698398992715e+00, 2.101011582334805e+06, -2.006234463439963e+06, 1.948366478995128e+06
1661, 2.159097221982835e-01, 7.443777379653511e-02, 8.628247597422581e-12, 7.669381208133864e-13, 7.384671837337513e-11, 4.683307616275537e-07, 2.635946107681243e-11, 2.367023696689839e-09, 7.051572857035560e-05, 3.723570469995293e-03, 2.121227313628753e-03, 2.389036122156743e-02, 1.777745699279269e-03, 9.544387756655421e+01, 9.535983429428805e+01, 4.909156407889248e+05, 2.964804753252527e+04, 5.043462493137328e+04, 4.984846020614057e+03, 5.026914335333188e+03, 3.021916357297508e+03, 3.019255403597205e+03, 2.823015212521665e+00, 2.263132320263995e+00, 3.630210451968831e+05, -3.111890214577843e+05, 4.609910355048184e+05
1677, 2.128397642941467e-01, 7.137025960926710e-02, 9.104477429778568e-12, 9.700186137435464e-13, 8.464464441218627e-11, 4.937625949942669e-07, 3.324478917029043e-11, 2.922712799051179e-09, 7.330719191927361e-05, 3.630489492726361e-03, 2.071648072855975e-03, 2.397768460527946e-02, 1.915054152870179e-03, 9.555048394525554e+01, 9.538236199146624e+01, 4.916695214622906e+05, 3.045580709672623e+04, 5.113403559686147e+04, 5.053396107334913e+03, 5.098823712511418e+03, 3.017191842313347e+03, 3.011883065564738e+03, 2.802634162259939e+00, 2.294761269114632e+00, 1.693127720689013e+06, -1.672322445113024e+06, 1.671683078004251e+06
1679, 2.109977895516708e-01, 6.952975109691242e-02, 9.413067049285348e-12, 1.147669370215349e-12, 9.343869486676901e-11, 5.101257853075796e-07, 3.934648281026157e-11, 3.401185093133189e-09, 7.492796004629814e-05, 3.535514077184867e-03, 2.014388128684913e-03, 2.391690474799481e-02, 2.017722751040402e-03, 9.513893409947276e+01, 9.491954875070729e+01, 4.896027409130752e+05, 3.092826748566735e+04, 5.133753583797367e+04, 5.101545781547675e+03, 5.155238206762513e+03, 3.014544376127395e+03, 3.007592996278697e+03, 2.789741098319740e+00, 2.303964015133292e+00, 1.864391236592486e+06, -1.729789258499902e+06, 1.669504841727376e+06
1680, 2.097698063900161e-01, 6.830274542200525e-02, 9.661933168449391e-12, 1.367621270790258e-12, 1.026552255626979e-10, 5.230737714943591e-07, 4.711994597505681e-11, 4.044185759223513e-09, 7.621926015413167e-05, 3.410986881824848e-03, 1.937359364805672e-03, 2.383557458650775e-02, 2.152481864984154e-03, 9.461387525903879e+01, 9.436703951855323e+01, 4.868897778711729e+05, 3.148707350245832e+04, 5.153395709960923e+04, 5.159211923302678e+03, 5.222337461636928e+03, 3.011919452745658e+03, 3.004061732444424e+03, 2.776001354458458e+00, 2.312846633520462e+00, 2.171826016331647e+06, -2.011807218575673e+06, 1.904994569668247e+06
1925, 9.748170013635063e-02, 2.610627654163954e-02, 2.543700903619732e-37, 3.869299020147496e-54, 2.133187946156146e-48, 1.385621185538746e-32, 3.456287343633796e-41, 2.248755330430991e-35, 2.044177996301638e-18, 2.273827911940537e-13, 2.513952924946992e-17, 4.234601659814827e-03, 1.125653605546168e-03, 2.791223203478076e+01, 7.475169141592842e+00, 8.751676883934908e+04, 3.525021853055255e+02, 4.358408613155369e+03, 2.813095609915661e+03, 1.164693464295363e+03, 5.207257985262533e+03, 1.394554693986626e+03, 5.052601169664560e+00, 1.794605075922083e-01, 1.492167375317028e+05, -4.170213429575795e+05, 1.238679280596835e+06
