"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
828, 3.611437659401692e-02, 9.671680953179728e-03, 1.983284169961772e-39, 3.529471732920396e-57, 1.668580906667541e-51, 1.080386301945450e-34, 1.553515970098343e-43, 1.711795790118581e-37, 2.342950805644302e-19, 3.226390018691762e-14, 1.487651665696184e-18, 4.238898269943094e-03, 1.126795742610837e-03, 2.794651023334104e+01, 7.484182135454528e+00, 8.759224508936203e+04, 2.732163115984791e+02, 4.376152894774654e+03, 2.821685492634927e+03, 1.067485440948764e+03, 5.208368231171494e+03, 1.394820896961146e+03, 5.045972740634283e+00, 1.802629445629627e-01, 1.962924013638494e+05, -3.939546058904114e+05, 8.847510946927584e+05
831, 3.394779539031658e-02, 9.091455454705605e-03, 1.683914691385918e-39, 2.830839052250537e-57, 1.322023969421337e-51, 9.172914411640280e-35, 1.301858582483693e-43, 1.468877046684873e-37, 2.187474598974953e-19, 3.040878529176550e-14, 1.352120575861090e-18, 4.238215680210339e-03, 1.126614294709048e-03, 2.794086171837444e+01, 7.482661644814126e+00, 8.757577038970694e+04, 2.712986654754807e+02, 4.377817924509789e+03, 2.823213703847322e+03, 1.065067635170712e+03, 5.208154191062858e+03, 1.394762122891722e+03, 5.044399196210088e+00, 1.803382410131400e-01, 3.175609634277761e+05, -6.979643337220993e+05, 1.553587043022293e+06
832, 3.896437902858891e-02, 1.043493140528728e-02, 2.699407945925782e-39, 5.387285328940810e-57, 2.589968454570891e-51, 1.470526710182130e-34, 2.168769369264944e-43, 2.292801281312417e-37, 2.676318330321690e-19, 3.617906190268064e-14, 1.782619572608049e-18, 4.238726943448911e-03, 1.126750200121126e-03, 2.794656666618865e+01, 7.484417833945585e+00, 8.759174251621956e+04, 2.769094526423540e+02, 4.372938317327811e+03, 2.819726742475626e+03, 1.072244453369358e+03, 5.208589267683533e+03, 1.394921203394633e+03, 5.047949228462570e+00, 1.801175740236507e-01, 1.783989145337286e+05, -3.620075772027568e+05, 8.718080082612250e+05
900, 4.753441116795683e-02, 1.273004555171822e-02, 6.436565778695182e-39, 1.804171070181188e-56, 8.995754807470351e-51, 3.506533503449774e-34, 5.549667416659143e-43, 5.300126584217568e-37, 3.920341059442222e-19, 5.074575535692036e-14, 2.983034958977106e-18, 4.238629167544388e-03, 1.126724209043331e-03, 2.794834376448520e+01, 7.484373326836428e+00, 8.759677974837898e+04, 2.888119742911511e+02, 4.365779710054441e+03, 2.815175719085234e+03, 1.087368189316282e+03, 5.209040635827710e+03, 1.394945085895830e+03, 5.052442138467325e+00, 1.797938454411974e-01, 8.331661904513440e+04, -4.945465118405630e+04, 1.203620907327076e+05
904, 4.466648738017173e-02, 1.196199563671325e-02, 4.735130871869098e-39, 1.171748959443191e-56, 5.769097104583993e-51, 2.579589667368426e-34, 3.978715648490521e-43, 3.931647986481052e-37, 3.425416912211854e-19, 4.497470146975464e-14, 2.489344298692029e-18, 4.237739023656181e-03, 1.126487588521858e-03, 2.794200835878695e+01, 7.482977601567934e+00, 8.757651051339865e+04, 2.843769636715975e+02, 4.366736118408433e+03, 2.816383899417696e+03, 1.081842433512394e+03, 5.208953755815949e+03, 1.394977905019355e+03, 5.051287656891722e+00, 1.798370964129103e-01, 1.319898956956003e+05, -2.420253754540019e+05, 5.925358640535537e+05
906, 4.199973579341539e-02, 1.124782103476910e-02, 3.630200631012778e-39, 8.103020070491590e-57, 3.947425440075087e-51, 1.977621819670261e-34, 2.986398503141285e-43, 3.043465118784661e-37, 3.047013041764714e-19, 4.053407266602122e-14, 2.125284232229333e-18, 4.238041635028980e-03, 1.126568029524131e-03, 2.794316604099125e+01, 7.483490058237692e+00, 8.758046013051426e+04, 2.807264882585422e+02, 4.369352047667424e+03, 2.817869857023044e+03, 1.077178534946133e+03, 5.208797617730845e+03, 1.394973824028359e+03, 5.049813393375898e+00, 1.799553947129109e-01, 1.642801295482722e+05, -3.429224408847932e+05, 8.655160536788387e+05
918, 5.567779462008837e-02, 1.491090021560484e-02, 1.207775029127217e-38, 4.401678813936311e-56, 2.251381929092520e-50, 6.579834308552145e-34, 1.104163967350435e-42, 9.862414279690118e-37, 5.176451346967682e-19, 6.532241408301981e-14, 4.318338632806820e-18, 4.244288095322670e-03, 1.128228480969816e-03, 2.798607007352302e+01, 7.493246325851091e+00, 8.771664865234350e+04, 2.988272211951987e+02, 4.368688586761346e+03, 2.813295456432455e+03, 1.099393897857019e+03, 5.209117491917652e+03, 1.394736753130873e+03, 5.054149329359855e+00, 1.799253914943467e-01, 9.118930430378903e+04, -3.672596215861072e+05, 1.499030721478425e+06
920, 5.853414918245679e-02, 1.567585181166709e-02, 1.500870227775494e-38, 5.998762172988083e-56, 3.088910985911892e-50, 8.176593585052629e-34, 1.401694584023123e-42, 1.224857676742091e-36, 5.706598091859017e-19, 7.144204579842213e-14, 4.910191983970384e-18, 4.246960707200422e-03, 1.128938922095756e-03, 2.800360179524768e+01, 7.498092732864389e+00, 8.777282275548350e+04, 3.025984104586648e+02, 4.370500266052884e+03, 2.812690979154787e+03, 1.103825032789976e+03, 5.209100564725719e+03, 1.394760551685821e+03, 5.054682838436650e+00, 1.800073197726434e-01, 3.753361231291776e+04, -1.137619005462166e+05, 5.071273730621623e+05
927, 5.224297969845960e-02, 1.399103291653265e-02, 9.105073465766288e-39, 2.949212195353240e-56, 1.490301222591006e-50, 4.960333874903576e-34, 8.096211454929585e-43, 7.452730600122036e-37, 4.569841663015753e-19, 5.827939199951948e-14, 3.657382968259357e-18, 4.241121247824452e-03, 1.127386660755814e-03, 2.796483019656511e+01, 7.488628180123073e+00, 8.764978894230540e+04, 2.941766245905507e+02, 4.366839431305752e+03, 2.814204459627484e+03, 1.093880529833218e+03, 5.209050759069662e+03, 1.394917974894478e+03, 5.053316523434879e+00, 1.798417684582567e-01, 3.670488286581871e+04, -1.167783817329250e+05, 5.755864218294176e+05
928, 6.131888829774556e-02, 1.642162429345971e-02, 1.939246486066233e-38, 8.669384283311031e-56, 4.497457866055831e-50, 1.056483365274193e-33, 1.851521857340571e-42, 1.581627202054276e-36, 6.408819474757766e-19, 7.952155392935980e-14, 5.709526399894813e-18, 4.248704948321357e-03, 1.129402581119824e-03, 2.801490506452958e+01, 7.501873514779827e+00, 8.781012337860873e+04, 3.071575155854471e+02, 4.371043217218547e+03, 2.811885551369960e+03, 1.109277903993350e+03, 5.209063766530201e+03, 1.394890948833146e+03, 5.055405006158423e+00, 1.800318732653117e-01, 2.405021454033484e+04, -1.637385391552025e+04, 2.220340352544603e+05
1213, 6.543449253022506e-02, 1.752381169969871e-02, 2.584078543030988e-38, 1.308531466179920e-55, 6.874376972739388e-50, 1.407781249551802e-33, 2.530301808944045e-42, 2.108179321285492e-36, 7.289104698958799e-19, 8.966568976681158e-14, 6.750037281190340e-18, 4.249739757681305e-03, 1.129677657015488e-03, 2.802185193866886e+01, 7.503873773944211e+00, 8.783322313803906e+04, 3.123419420993598e+02, 4.370394989528990e+03, 2.810783956375050e+03, 1.115519537683820e+03, 5.209086742673077e+03, 1.394923129281291e+03, 5.056424175214545e+00, 1.800025589276153e-01, 3.597206864742185e+04, -1.267157555631796e+05, 6.159361098533419e+05
1439, 8.242461639642955e-02, 2.207388490838751e-02, 8.244372781028178e-38, 6.910002944840678e-55, 3.875167346776403e-49, 4.491370949895703e-33, 9.009480167107812e-42, 6.816052001439012e-36, 1.220167196596969e-18, 1.465897771527935e-13, 1.318359623059665e-17, 4.253147121148970e-03, 1.130583411804397e-03, 2.804523052274681e+01, 7.510379795587365e+00, 8.791158655574649e+04, 3.349542334392657e+02, 4.365958743344687e+03, 2.805681276894264e+03, 1.142345893831905e+03, 5.209255989006245e+03, 1.395014061237360e+03, 5.061195642338491e+00, 1.798019417357768e-01, 9.983553458049682e+04, -3.646820602657465e+05, 1.355965458570319e+06
1444, 7.918689807030885e-02, 2.120680144690279e-02, 6.312854616700839e-38, 4.698042476877545e-55, 2.596902121698698e-49, 3.439135097483781e-33, 6.747545482892977e-42, 5.201062829837675e-36, 1.082321504638522e-18, 1.305723685928605e-13, 1.130967989630929e-17, 4.251729965740683e-03, 1.130206699623275e-03, 2.803600706976670e+01, 7.507298270600442e+00, 8.788066374219155e+04, 3.293118252246394e+02, 4.366134531541738e+03, 2.806729449807196e+03, 1.135776827608465e+03, 5.209278520409806e+03, 1.394906469028580e+03, 5.060244810252123e+00, 1.798098912798250e-01, 9.220414717591561e+04, -3.295477305253054e+05, 1.214264994771707e+06
1445, 7.582921952273049e-02, 2.030759180469915e-02, 4.979237903630489e-38, 3.339866427819817e-55, 1.821846948635529e-49, 2.712617129218574e-33, 5.200707446588693e-42, 4.087834027271922e-36, 9.740458360546394e-19, 1.180288724975238e-13, 9.864369824410703e-18, 4.250864299998787e-03, 1.129976585957594e-03, 2.803015276613974e+01, 7.505751452560622e+00, 8.786121410215949e+04, 3.245822955546935e+02, 4.366802430092433e+03, 2.807730465108536e+03, 1.130203891527837e+03, 5.209251371599108e+03, 1.394903066542156e+03, 5.059317258739562e+00, 1.798400951788213e-01, 7.251401229734131e+04, -2.663092461845421e+05, 1.046600716414892e+06
1480, 6.985839957815661e-02, 1.870856474182115e-02, 3.385077024293645e-38, 1.924475080328616e-55, 1.025202268029248e-49, 1.844153889400310e-33, 3.397828037304271e-42, 2.765568153018066e-36, 8.221288931769465e-19, 1.004402098234153e-13, 7.896952656620040e-18, 4.250270319615603e-03, 1.129818692455602e-03, 2.802565390722606e+01, 7.504969210921584e+00, 8.784612195309506e+04, 3.173446528839533e+02, 4.369007404047527e+03, 2.809540782846924e+03, 1.121542869331005e+03, 5.209143165442462e+03, 1.394952610252861e+03, 5.057601009789166e+00, 1.799398091407094e-01, 5.774663566435153e+04, -2.571484523910634e+05, 1.185777627506113e+06
2701, 2.085418232283599e-01, 6.707573974709657e-02, 9.980843043340401e-12, 1.632144709742291e-12, 1.135657300635177e-10, 5.398662351261845e-07, 5.532996774503469e-11, 4.658454899514660e-09, 7.869711839611886e-05, 3.347041021759033e-03, 1.853822672192128e-03, 2.376027155542277e-02, 2.231238185444173e-03, 9.399471946188746e+01, 9.375984053956130e+01, 4.842831736279547e+05, 3.187307811672233e+04, 5.171465832935282e+04, 5.206902660106987e+03, 5.277217127010250e+03, 3.005751979396084e+03, 2.998241049104021e+03, 2.759774161497163e+00, 2.321018356136127e+00, 1.043804472573622e+06, -1.120071100512576e+06, 1.329302015611626e+06
2750, 2.159097221982835e-01, 7.443777379653511e-02, 9.112799220411317e-12, 8.933103480304599e-13, 8.146846620303970e-11, 4.946284117636876e-07, 2.938023659840072e-11, 2.494488738641594e-09, 7.526597675167878e-05, 3.823355733750215e-03, 2.141598096645367e-03, 2.418746705765549e-02, 1.749855669395242e-03, 9.636204691451600e+01, 9.617849552327786e+01, 4.967230692750546e+05, 3.010596112789226e+04, 5.138293195289095e+04, 5.008640029349045e+03, 5.045268841362117e+03, 3.013381920331186e+03, 3.007642000295041e+03, 2.804369793267770e+00, 2.306016931206189e+00, 8.706584326189045e+05, -7.345191749850067e+05, 7.577490417268891e+05
2756, 2.144984109840526e-01, 7.302758599999565e-02, 9.329252447120253e-12, 9.977604156131189e-13, 8.709768650550330e-11, 5.061766127903883e-07, 3.282826420347873e-11, 2.756877314679550e-09, 7.632269734394446e-05, 3.759079111047918e-03, 2.105950608901108e-03, 2.412160299982921e-02, 1.811484138846578e-03, 9.596474490982385e+01, 9.580176968478418e+01, 4.948705898020343e+05, 3.036844608270002e+04, 5.146842123833126e+04, 5.039660056022768e+03, 5.080478469123746e+03, 3.010663516818288e+03, 3.005550560340018e+03, 2.795709598032640e+00, 2.309882952086184e+00, 9.050117720884775e+05, -8.663349176504579e+05, 9.315424146643794e+05
2803, 2.128397642941467e-01, 7.137025960926710e-02, 9.528071037971784e-12, 1.112983821296126e-12, 9.286461535904126e-11, 5.167228059702946e-07, 3.669532464156210e-11, 3.061080377795321e-09, 7.722132300716022e-05, 3.687382615453374e-03, 2.064458168565236e-03, 2.405313453716063e-02, 1.882189801773472e-03, 9.554899391524164e+01, 9.542692615456173e+01, 4.929091405928843e+05, 3.065018760739493e+04, 5.154373803134143e+04, 5.071949016883351e+03, 5.117772629753329e+03, 3.008004897043857e+03, 3.004162047351248e+03, 2.787447431011961e+00, 2.313288949608469e+00, 9.058871600736351e+05, -9.959248385723182e+05, 1.174694671420749e+06
2808, 2.097698063900161e-01, 6.830274542200525e-02, 9.834064839259813e-12, 1.404718363628059e-12, 1.052790743158497e-10, 5.325262025228430e-07, 4.721139344816927e-11, 3.972957772510268e-09, 7.804645682712546e-05, 3.479158814542788e-03, 1.939156773726157e-03, 2.388574299083163e-02, 2.097392392910462e-03, 9.467525257072177e+01, 9.445924925068933e+01, 4.879064813367422e+05, 3.139782624331968e+04, 5.166366506203768e+04, 5.152805672557836e+03, 5.212925069782316e+03, 3.007469823407861e+03, 3.000608226009235e+03, 2.771284022229869e+00, 2.318712324039073e+00, 9.689961032565143e+05, -1.017554676796665e+06, 1.243391928424933e+06
2809, 2.112615016338384e-01, 6.979325326165317e-02, 9.727260473196574e-12, 1.232579177859574e-12, 9.847526813450515e-11, 5.272887631946790e-07, 4.064668849941937e-11, 3.365988337608815e-09, 7.828444515421928e-05, 3.632036354631179e-03, 2.030804317756610e-03, 2.403550483203097e-02, 1.946896123447206e-03, 9.532851741379189e+01, 9.525168891549369e+01, 4.920274101399016e+05, 3.096138882308338e+04, 5.172530512303163e+04, 5.102804963748347e+03, 5.151860870668331e+03, 3.004928335011923e+03, 3.002506560943303e+03, 2.778987419052186e+00, 2.321499828480354e+00, 5.714747485726981e+05, -6.505899504752781e+05, 9.570238102674466e+05
2905, 9.752382819349389e-02, 2.611755872802331e-02, 1.945162937822240e-37, 2.376127531252972e-54, 1.413878671026825e-48, 1.059656363031425e-32, 2.309439683624072e-41, 1.640017770407940e-35, 1.781304797703390e-18, 2.122115337955437e-13, 2.145435637003880e-17, 4.254724215391294e-03, 1.131002639322175e-03, 2.805655139491546e+01, 7.513183824230312e+00, 8.795079781781360e+04, 3.533970396423209e+02, 4.360964587162402e+03, 2.801433109822445e+03, 1.163789885071643e+03, 5.209427093253972e+03, 1.395017613520238e+03, 5.065187751585849e+00, 1.795760945786830e-01, 5.476387834241748e+04, -1.822100277266691e+05, 7.291151688344070e+05
3033, 8.666702006810148e-02, 2.321003008536964e-02, 1.007109718167031e-37, 9.205308684322996e-55, 5.238825622395639e-49, 5.486501050186057e-33, 1.123187828769834e-41, 8.361663438240848e-36, 1.331739341283744e-18, 1.595923343607642e-13, 1.477011812347612e-17, 4.253109352006358e-03, 1.130573371892725e-03, 2.804537766806354e+01, 7.510059007261888e+00, 8.791245688108075e+04, 3.390203456611001e+02, 4.364268967455590e+03, 2.804620287749874e+03, 1.147149964051160e+03, 5.209329580796782e+03, 1.394966864169170e+03, 5.062208146403127e+00, 1.797255262079581e-01, 8.877997110372338e+04, -2.852359053047372e+05, 9.571555988093812e+05
3034, 9.113047082487051e-02, 2.440537320744504e-02, 1.385968148683302e-37, 1.457677081627509e-54, 8.463470277623593e-49, 7.550362527433001e-33, 1.592035848984612e-41, 1.158366490159835e-35, 1.534764527063455e-18, 1.833208427627811e-13, 1.772307242890810e-17, 4.253828893810495e-03, 1.130764642475159e-03, 2.805042163454579e+01, 7.511429024176801e+00, 8.792977675869160e+04, 3.459440018277591e+02, 4.362560482899090e+03, 2.803048140158232e+03, 1.155204067957719e+03, 5.209385154991692e+03, 1.394985336089547e+03, 5.063682461296404e+00, 1.796482646314393e-01, 6.003622555903311e+04, -1.940741055923406e+05, 7.223513597520576e+05
3046, 1.043097319128833e-01, 2.793487088851627e-02, 2.889080428524239e-37, 4.217020789258835e-54, 2.572150060141038e-48, 1.573842463987033e-32, 3.566095154470853e-41, 2.464602401425207e-35, 2.123334742924271e-18, 2.522630131342998e-13, 2.682219746210687e-17, 4.257100005044629e-03, 1.131634178303894e-03, 2.807225479102564e+01, 7.516908307965652e+00, 8.800233965856128e+04, 3.625676066417918e+02, 4.360968585557371e+03, 2.799872261471899e+03, 1.174130064851894e+03, 5.209433947671071e+03, 1.394930247411604e+03, 5.066584392684201e+00, 1.795762753952421e-01, 1.103889426934170e+05, -3.719982490254837e+05, 1.271368067523524e+06
3049, 1.116309809947942e-01, 2.989555225635505e-02, 4.104392739600320e-37, 7.035466376776541e-54, 4.367152115734974e-48, 2.235854607601486e-32, 5.236514310353448e-41, 3.539667246500749e-35, 2.488238563823664e-18, 2.948856940952061e-13, 3.273833347084865e-17, 4.260519047034794e-03, 1.132543037524477e-03, 2.809455887074312e+01, 7.522571209142112e+00, 8.807489753131420e+04, 3.712198665494733e+02, 4.362591265026073e+03, 2.798666352797607e+03, 1.183668880364424e+03, 5.209389105614698e+03, 1.394860858410736e+03, 5.067618269009605e+00, 1.796496566695764e-01, 7.781520961701409e+04, -2.232836436431377e+05, 6.913916314658395e+05
3767, 1.415524108020030e-01, 3.790871903510071e-02, 1.677973337280080e-36, 5.416728613920503e-53, 3.668220986486108e-47, 9.140096694635054e-32, 2.405438863746340e-40, 1.511994581905097e-34, 4.690787861690629e-18, 5.575973730885502e-13, 7.254631897999675e-17, 4.266894043746439e-03, 1.134237656640795e-03, 2.813764924589656e+01, 7.534491884675615e+00, 8.821906894471875e+04, 4.087132496791684e+02, 4.356733676910471e+03, 2.790732862060549e+03, 1.224811552142585e+03, 5.209583991624196e+03, 1.394983922231980e+03, 5.075023369216544e+00, 1.793847631470175e-01, 5.669219808886096e+04, -2.118162751491368e+05, 8.114821612014624e+05
4007, 1.194211400542905e-01, 3.198181097390006e-02, 5.363567398584577e-37, 1.037605462539850e-53, 6.535164637936122e-48, 2.921747050222398e-32, 7.020611921454434e-41, 4.667033178713314e-35, 2.806536351403223e-18, 3.321781707990265e-13, 3.810173893179933e-17, 4.262204832922802e-03, 1.132991157786527e-03, 2.810586767683230e+01, 7.524993492461379e+00, 8.811167169314891e+04, 3.778747719189053e+02, 4.362392415357831e+03, 2.797431910634915e+03, 1.191033993147268e+03, 5.209424777802452e+03, 1.394758133894719e+03, 5.068743672883943e+00, 1.796406642330922e-01, 5.843297248862741e+04, -1.559700212519972e+05, 4.843655246691660e+05
4022, 1.824066459558252e-01, 4.884976704032666e-02, 7.561274763012098e-36, 4.799334776392999e-52, 3.566725077355911e-46, 4.118428837362964e-31, 1.184899059096278e-39, 7.108525653591699e-34, 9.307347562048662e-18, 1.126877294553581e-12, 1.686467176251982e-16, 4.275713853216274e-03, 1.136582162386244e-03, 2.819687360644377e+01, 7.550566603365022e+00, 8.841641139966363e+04, 4.557898280541416e+02, 4.350748432215777e+03, 2.781150247595891e+03, 1.274317734020464e+03, 5.209780381428948e+03, 1.395076429675315e+03, 5.083960374201896e+00, 1.791140967021830e-01, 3.578492835766866e+04, -1.014790787859747e+05, 3.554412546561311e+05
4025, 1.778935653319111e-01, 4.764113269503090e-02, 6.943306574943549e-36, 4.247260105936941e-52, 3.139299690070317e-46, 3.781856461820603e-31, 1.081652827682262e-39, 6.507561344460909e-34, 8.956286222085342e-18, 1.082435573968967e-12, 1.606280694842610e-16, 4.275997512592676e-03, 1.136657565556060e-03, 2.819828257274753e+01, 7.551533401539033e+00, 8.842097972859886e+04, 4.530344161137014e+02, 4.352334461502614e+03, 2.781979530826987e+03, 1.271387977799967e+03, 5.209695086787611e+03, 1.395162501766404e+03, 5.083145906870102e+00, 1.791858205715266e-01, 2.675689772241228e+04, -8.115201497022000e+04, 3.275431568733577e+05
4026, 1.680748718576803e-01, 4.501161836816416e-02, 5.142572972536005e-36, 2.751025652781936e-52, 1.999454904984202e-46, 2.801075122192567e-31, 7.887773061328555e-40, 4.781365822216628e-34, 7.804261367772873e-18, 9.388686241945374e-13, 1.357173648679524e-16, 4.274745160542825e-03, 1.136324661990184e-03, 2.818975043265419e+01, 7.549098756767799e+00, 8.839179423079164e+04, 4.431264970286786e+02, 4.354348556647376e+03, 2.784082326060652e+03, 1.261052580658829e+03, 5.209644553166419e+03, 1.395121298199015e+03, 5.081169883249059e+00, 1.792769025573432e-01, 4.309114721977861e+04, -1.249293007178531e+05, 3.917169122665095e+05
4672, 2.024019074200850e-01, 6.094071137255926e-02, 9.023941348310263e-12, 3.209437226372186e-12, 1.430497697949601e-10, 4.827885895666307e-07, 1.169984779378900e-10, 9.722436258436457e-09, 7.871788986909817e-05, 2.565005901089719e-03, 1.341620847249543e-03, 2.306709070466864e-02, 3.038585924003432e-03, 9.022686183773723e+01, 8.993468181277187e+01, 4.638462238754111e+05, 3.469064532594400e+04, 5.192458482544062e+04, 5.531166400819555e+03, 5.653328365805743e+03, 2.998415489737508e+03, 2.988705774750152e+03, 2.699816207919697e+00, 2.330511712092487e+00, 4.196812955027392e+06, -2.550677839948983e+06, 1.583863245431558e+06
4677, 2.009944936133482e-01, 5.953441788113904e-02, 8.045002086138354e-12, 3.741175446089233e-12, 1.417794160534646e-10, 4.276250543324897e-07, 1.417457299788382e-10, 1.156914617926796e-08, 7.705181287004659e-05, 2.294708292927210e-03, 1.175338458552794e-03, 2.280831669893981e-02, 3.307702829344294e-03, 8.893576266137012e+01, 8.851741054602201e+01, 4.564559604941216e+05, 3.541665417886664e+04, 5.197964223329260e+04, 5.654141727027455e+03, 5.758153925811904e+03, 2.998148904260192e+03, 2.984045669535578e+03, 2.679003246588725e+00, 2.333001533913525e+00, 5.165187690445725e+06, -3.424886515102647e+06, 2.325774626406777e+06
4679, 2.036298905817386e-01, 6.216771704746538e-02, 9.540713894040846e-12, 2.791396449802629e-12, 1.395917713606010e-10, 5.122843761263543e-07, 9.960677759949921e-11, 8.360662834038341e-09, 7.919329710657742e-05, 2.757054977179356e-03, 1.464519351576953e-03, 2.323445870598740e-02, 2.840862489186356e-03, 9.113708610997429e+01, 9.086781329550067e+01, 4.688080632434585e+05, 3.403205537812479e+04, 5.184930658875513e+04, 5.446303139913234e+03, 5.565167684285079e+03, 3.000238899509292e+03, 2.991374420656092e+03, 2.715117998890746e+00, 2.327107458175327e+00, 1.951354138700759e+06, -9.427897749818590e+05, 5.616487140084297e+05
4744, 2.048819662988839e-01, 6.341879609995066e-02, 9.844388142683230e-12, 2.448973606768625e-12, 1.345733058899313e-10, 5.299143051017515e-07, 8.603067264018372e-11, 7.253592477449113e-09, 7.935727049630289e-05, 2.920245127881155e-03, 1.570962165136157e-03, 2.338373338085168e-02, 2.673842532260209e-03, 9.193028600825524e+01, 9.169486299387495e+01, 4.731607803010309e+05, 3.345268800336379e+04, 5.181705670402979e+04, 5.377776375420305e+03, 5.486694196330785e+03, 3.001444802030668e+03, 2.993758443013721e+03, 2.727629115065755e+00, 2.325649044678438e+00, 1.365992850665564e+06, -5.274154830115539e+05, 3.016930322002574e+05
4746, 2.061380222053735e-01, 6.467385217350999e-02, 1.002086080779146e-11, 2.120863832467678e-12, 1.279305549941845e-10, 5.405860316325424e-07, 7.330963765931242e-11, 6.168650609865270e-09, 7.935094492367432e-05, 3.086004957818930e-03, 1.680307424051916e-03, 2.349807532706387e-02, 2.493737089195119e-03, 9.259584718168936e+01, 9.236713672900204e+01, 4.768512315855168e+05, 3.278927145465738e+04, 5.171479157705331e+04, 5.310079884115398e+03, 5.405028593713871e+03, 3.002651890139081e+03, 2.995235381797096e+03, 2.739612798864822e+00, 2.321024381901691e+00, 4.034454601144874e+05, 1.573607226844144e+03, 3.580172914862756e+05
4748, 2.073675053946206e-01, 6.590235668197288e-02, 1.004808884709317e-11, 1.860608242612453e-12, 1.208838439066902e-10, 5.428600285865148e-07, 6.361304232010531e-11, 5.353489708750129e-09, 7.913828790850884e-05, 3.223513014328614e-03, 1.771916870907570e-03, 2.363666482346299e-02, 2.355533368470538e-03, 9.332824456388123e+01, 9.309502559220277e+01, 4.807668908098522e+05, 3.231031084350087e+04, 5.172921553235203e+04, 5.256539025082086e+03, 5.337917242050682e+03, 3.004065373521646e+03, 2.996558481684759e+03, 2.749674972885107e+00, 2.321676666127366e+00, 4.465477536782164e+05, -5.428448398186916e+05, 9.897052155918439e+05
4755, 1.872983059985922e-01, 5.015978758413685e-02, 8.275220030196883e-36, 5.462494399834961e-52, 4.086987461149436e-46, 4.507260851518331e-31, 1.308920104366744e-39, 7.817389632620357e-34, 9.678949766910112e-18, 1.173712879399128e-12, 1.774826453164016e-16, 4.275890890703576e-03, 1.136629222937295e-03, 2.819847849151858e+01, 7.550155307204795e+00, 8.842119393127901e+04, 4.584655672654711e+02, 4.349806958595570e+03, 2.780433299924839e+03, 1.277106202078387e+03, 5.209861190970114e+03, 1.394942678649644e+03, 5.084656769877290e+00, 1.790715211132664e-01, 4.225472303552823e+04, -8.219276771585485e+04, 2.613204573217559e+05
4758, 1.906661504037847e-01, 5.106171971363592e-02, 8.408491224608917e-36, 5.576614925668034e-52, 4.209336908545237e-46, 4.579812411154148e-31, 1.342909231215949e-39, 7.982968125102071e-34, 9.682557878764360e-18, 1.174181410585622e-12, 1.785340452247604e-16, 4.275507991666387e-03, 1.136527439648459e-03, 2.819654960168946e+01, 7.548312898560677e+00, 8.841353833190020e+04, 4.578632754601020e+02, 4.349155066546903e+03, 2.780265573263858e+03, 1.276517593345039e+03, 5.209971359836555e+03, 1.394727176626946e+03, 5.084857928084299e+00, 1.790420410648759e-01, 7.102810438949222e+04, -1.161434116127373e+05, 2.545554014938702e+05
4759, 1.921473288681513e-01, 5.145838959674413e-02, 8.205055624075734e-36, 5.367562798706027e-52, 4.084885025216919e-46, 4.468984131843653e-31, 1.318781316544041e-39, 7.815411541134045e-34, 9.502641470553243e-18, 1.151546947746318e-12, 1.753020082178003e-16, 4.275055535237242e-03, 1.136407166443095e-03, 2.819398160147967e+01, 7.546682414246763e+00, 8.840389804917939e+04, 4.558141967700849e+02, 4.348978719970152e+03, 2.780447082289953e+03, 1.274417079617410e+03, 5.210048216118066e+03, 1.394573487552124e+03, 5.084724480402153e+00, 1.790340662696214e-01, 2.059067066358682e+05, -1.811450371745367e+05, 2.252944325636378e+05
4760, 1.917263985838448e-01, 5.134566154223249e-02, 8.200803724902807e-36, 5.369144945292459e-52, 4.078781943998248e-46, 4.466674046675916e-31, 1.316116804748676e-39, 7.805214956258442e-34, 9.512144832871543e-18, 1.152779831313204e-12, 1.753713751669957e-16, 4.275100441880309e-03, 1.136419103650778e-03, 2.819420070837608e+01, 7.546895672996295e+00, 8.840481744961200e+04, 4.560012906917319e+02, 4.349033627425700e+03, 2.780452979628742e+03, 1.274608619385489e+03, 5.210033977545601e+03, 1.394598246923216e+03, 5.084712156598795e+00, 1.790365493102565e-01, 1.268851304320309e+05, -2.263818974228164e+05, 4.228134772176092e+05
4762, 1.889822282011882e-01, 5.061075364888633e-02, 8.400904680068328e-36, 5.578987602826130e-52, 4.186525496421467e-46, 4.575703158382240e-31, 1.333748737216717e-39, 7.951372620970155e-34, 9.726581321740853e-18, 1.179713064963487e-12, 1.788764696799730e-16, 4.275838466715740e-03, 1.136615287440857e-03, 2.819833754011084e+01, 7.549646120777058e+00, 8.842030229771545e+04, 4.586478004815236e+02, 4.349561185722384e+03, 2.780310287450418e+03, 1.277303139540311e+03, 5.209899024505885e+03, 1.394865704549135e+03, 5.084784938042604e+00, 1.790604067022079e-01, 6.211282463117593e+04, -8.366336031844513e+04, 2.219289156214313e+05
